src,peer,commodity_id,samples,max_enc,enc_at_sat,t_first_emit,t_saturated,t_observed_seconds,t_theoretical_seconds,ratio,saturated,theory_rate_keys_per_s,last_sdn_rate_keys_per_s,last_observed_keys_per_s
dkms-736,dkms-739,dkms-736->dkms-739,127,51942,,2026-05-19T00:02:30.688467,,,825.0493578734254,,False,79.43282347242815,82.1,81.2
dkms-736,dkms-742,dkms-736->dkms-742,127,52021,,2026-05-19T00:02:30.688485,,,825.0493578734254,,False,79.43282347242815,82.1,81.4
dkms-736,dkms-745,dkms-736->dkms-745,127,57956,,2026-05-19T00:02:25.689064,,,225.0134612382069,,False,291.2536860655699,131.4,130.2
dkms-736,dkms-748,dkms-736->dkms-748,127,51609,,2026-05-19T00:03:00.689182,,,825.0493578734254,,False,79.43282347242815,82.7,82.0
dkms-736,dkms-751,dkms-736->dkms-751,127,52170,,2026-05-19T00:02:50.688330,,,825.0493578734254,,False,79.43282347242815,84.3,85.2
dkms-736,dkms-754,dkms-736->dkms-754,127,56078,,2026-05-19T00:02:55.688520,,,353.59258194575375,,False,185.34325476899903,115.5,115.0
dkms-736,dkms-757,dkms-736->dkms-757,127,56086,,2026-05-19T00:02:55.688525,,,825.0493578734254,,False,79.43282347242815,115.5,114.6
dkms-736,dkms-760,dkms-736->dkms-760,127,52198,,2026-05-19T00:02:55.688529,,,825.0493578734254,,False,79.43282347242815,84.3,83.6
dkms-739,dkms-736,dkms-739->dkms-736,127,52235,,2026-05-19T00:02:30.758288,,,825.0493578734254,,False,79.43282347242815,84.3,85.2
dkms-739,dkms-742,dkms-739->dkms-742,127,55396,,2026-05-19T00:02:30.758307,,,825.0493578734254,,False,79.43282347242815,105.8,107.0
dkms-739,dkms-745,dkms-739->dkms-745,127,52178,,2026-05-19T00:02:40.758642,,,825.0493578734254,,False,79.43282347242815,84.3,85.2
dkms-739,dkms-748,dkms-739->dkms-748,127,52235,,2026-05-19T00:02:55.758157,,,225.0134612382069,,False,291.2536860655699,82.7,83.6
dkms-739,dkms-751,dkms-739->dkms-751,127,55040,,2026-05-19T00:02:50.758843,,,825.0493578734254,,False,79.43282347242815,105.8,106.8
dkms-739,dkms-754,dkms-739->dkms-754,127,52080,,2026-05-19T00:02:45.758026,,,825.0493578734254,,False,79.43282347242815,82.1,83.0
dkms-739,dkms-757,dkms-739->dkms-757,127,50940,,2026-05-19T00:03:00.758782,,,353.59258194575375,,False,185.34325476899903,68.4,69.2
dkms-739,dkms-760,dkms-739->dkms-760,127,54809,,2026-05-19T00:02:50.758858,,,825.0493578734254,,False,79.43282347242815,103.5,104.6
dkms-742,dkms-736,dkms-742->dkms-736,127,52056,,2026-05-19T00:02:30.759228,,,825.0493578734254,,False,79.43282347242815,82.1,83.0
dkms-742,dkms-739,dkms-742->dkms-739,127,55107,,2026-05-19T00:02:30.759247,,,825.0493578734254,,False,79.43282347242815,103.5,104.6
dkms-742,dkms-745,dkms-742->dkms-745,127,52176,,2026-05-19T00:02:40.759237,,,825.0493578734254,,False,79.43282347242815,84.3,85.2
dkms-742,dkms-748,dkms-742->dkms-748,127,52116,,2026-05-19T00:03:00.759037,,,825.0493578734254,,False,79.43282347242815,82.7,83.4
dkms-742,dkms-751,dkms-742->dkms-751,127,57343,,2026-05-19T00:02:55.758657,,,225.0134612382069,,False,291.2536860655699,113.9,115.2
dkms-742,dkms-754,dkms-742->dkms-754,127,52130,,2026-05-19T00:02:45.759544,,,825.0493578734254,,False,79.43282347242815,84.3,85.2
