architecture,test_id,sae_id,slave_sae_id,request_index,emitted_at_epoch,responded_at_epoch,elapsed_seconds,n_keys_requested,n_keys_received,status_code,success,error
dkms_complete_buffers_tc,ramp-sim57-20260519T060340-a8bfc0,lt-0-a8bfc0-20260519T060352Z-00001,lt-0-a8bfc0-20260519T060352Z-00000,1,1779170662.820723,1779170662.995242,0.174519,6,6,200,true,
dkms_complete_buffers_tc,ramp-sim57-20260519T060340-a8bfc0,lt-0-a8bfc0-20260519T060352Z-00000,lt-0-a8bfc0-20260519T060352Z-00001,2,1779170662.954713,1779170663.035375,0.080662,2,2,200,true,
dkms_complete_buffers_tc,ramp-sim57-20260519T060340-a8bfc0,lt-0-a8bfc0-20260519T060352Z-00002,lt-0-a8bfc0-20260519T060352Z-00001,3,1779170663.086811,1779170663.159856,0.073045,4,4,200,true,
dkms_complete_buffers_tc,ramp-sim57-20260519T060340-a8bfc0,lt-0-a8bfc0-20260519T060352Z-00003,lt-0-a8bfc0-20260519T060352Z-00000,4,1779170663.352265,1779170663.479983,0.127718,4,4,200,true,
dkms_complete_buffers_tc,ramp-sim57-20260519T060340-a8bfc0,lt-0-a8bfc0-20260519T060352Z-00001,lt-0-a8bfc0-20260519T060352Z-00000,5,1779170663.610837,1779170663.620429,0.009592,5,5,200,true,
dkms_complete_buffers_tc,ramp-sim57-20260519T060340-a8bfc0,lt-0-a8bfc0-20260519T060352Z-00001,lt-0-a8bfc0-20260519T060352Z-00000,6,1779170663.660562,1779170663.668218,0.007656,6,6,200,true,
dkms_complete_buffers_tc,ramp-sim57-20260519T060340-a8bfc0,lt-0-a8bfc0-20260519T060352Z-00004,lt-0-a8bfc0-20260519T060352Z-00003,7,1779170663.616797,1779170663.699939,0.083142,4,4,200,true,
dkms_complete_buffers_tc,ramp-sim57-20260519T060340-a8bfc0,lt-0-a8bfc0-20260519T060352Z-00001,lt-0-a8bfc0-20260519T060352Z-00003,8,1779170663.736407,1779170663.805257,0.068850,4,4,200,true,
dkms_complete_buffers_tc,ramp-sim57-20260519T060340-a8bfc0,lt-0-a8bfc0-20260519T060352Z-00001,lt-0-a8bfc0-20260519T060352Z-00002,9,1779170663.889309,1779170663.896203,0.006894,4,4,200,true,
dkms_complete_buffers_tc,ramp-sim57-20260519T060340-a8bfc0,lt-0-a8bfc0-20260519T060352Z-00000,lt-0-a8bfc0-20260519T060352Z-00002,10,1779170664.262105,1779170664.268081,0.005977,4,4,200,true,
dkms_complete_buffers_tc,ramp-sim57-20260519T060340-a8bfc0,lt-0-a8bfc0-20260519T060352Z-00000,lt-0-a8bfc0-20260519T060352Z-00002,11,1779170664.345371,1779170664.349406,0.004034,3,3,200,true,
dkms_complete_buffers_tc,ramp-sim57-20260519T060340-a8bfc0,lt-0-a8bfc0-20260519T060352Z-00004,lt-0-a8bfc0-20260519T060352Z-00000,12,1779170664.473099,1779170664.479171,0.006073,6,6,200,true,
dkms_complete_buffers_tc,ramp-sim57-20260519T060340-a8bfc0,lt-0-a8bfc0-20260519T060352Z-00004,lt-0-a8bfc0-20260519T060352Z-00003,13,1779170664.971169,1779170664.976029,0.004860,5,5,200,true,
dkms_complete_buffers_tc,ramp-sim57-20260519T060340-a8bfc0,lt-0-a8bfc0-20260519T060352Z-00004,lt-0-a8bfc0-20260519T060352Z-00002,14,1779170665.596585,1779170665.601466,0.004881,6,6,200,true,
dkms_complete_buffers_tc,ramp-sim57-20260519T060340-a8bfc0,lt-0-a8bfc0-20260519T060352Z-00003,lt-0-a8bfc0-20260519T060352Z-00001,15,1779170665.569606,1779170665.630878,0.061272,5,5,200,true,
dkms_complete_buffers_tc,ramp-sim57-20260519T060340-a8bfc0,lt-0-a8bfc0-20260519T060352Z-00003,lt-0-a8bfc0-20260519T060352Z-00000,16,1779170666.089015,1779170666.095404,0.006389,3,3,200,true,
dkms_complete_buffers_tc,ramp-sim57-20260519T060340-a8bfc0,lt-0-a8bfc0-20260519T060352Z-00004,lt-0-a8bfc0-20260519T060352Z-00001,17,1779170666.143975,1779170666.151124,0.007148,6,6,200,true,
