t_log_iso,t_seconds,src,peer,commodity_id,enc,dec,ack_pending,emit_total,observed_keys_per_s,sdn_rate_keys_per_s,fill_ratio
2026-05-19T06:46:21.264369,0.000000,dkms-1054,dkms-1057,dkms-1054->dkms-1057,0,0,0,0,0.0,83.1,0.000000
2026-05-19T06:46:26.264327,4.999958,dkms-1054,dkms-1057,dkms-1054->dkms-1057,303,319,0,303,60.6,83.1,0.004623
2026-05-19T06:46:31.264425,10.000056,dkms-1054,dkms-1057,dkms-1054->dkms-1057,723,741,0,723,84.0,83.1,0.011032
2026-05-19T06:46:36.263680,14.999311,dkms-1054,dkms-1057,dkms-1054->dkms-1057,1135,1171,0,1135,82.4,83.1,0.017319
2026-05-19T06:46:41.263919,19.999550,dkms-1054,dkms-1057,dkms-1054->dkms-1057,1546,1593,9,1546,82.2,83.1,0.023590
2026-05-19T06:46:46.263632,24.999263,dkms-1054,dkms-1057,dkms-1054->dkms-1057,1966,2017,0,1966,84.0,83.1,0.029999
2026-05-19T06:46:51.263722,29.999353,dkms-1054,dkms-1057,dkms-1054->dkms-1057,2378,2446,8,2378,82.4,83.1,0.036285
2026-05-19T06:46:56.263508,34.999139,dkms-1054,dkms-1057,dkms-1054->dkms-1057,2798,2876,0,2798,84.0,83.1,0.042694
2026-05-19T06:47:01.264160,39.999791,dkms-1054,dkms-1057,dkms-1054->dkms-1057,3210,3298,8,3210,82.4,83.1,0.048981
2026-05-19T06:47:06.263608,44.999239,dkms-1054,dkms-1057,dkms-1054->dkms-1057,3630,3720,0,3630,84.0,83.1,0.055389
2026-05-19T06:47:11.263800,49.999431,dkms-1054,dkms-1057,dkms-1054->dkms-1057,4042,4151,8,4042,82.4,83.1,0.061676
2026-05-19T06:47:16.264121,54.999752,dkms-1054,dkms-1057,dkms-1054->dkms-1057,4462,4572,0,4462,84.0,83.1,0.068085
2026-05-19T06:47:21.264046,59.999677,dkms-1054,dkms-1057,dkms-1054->dkms-1057,4873,5002,8,4873,82.2,82.9,0.074356
2026-05-19T06:47:26.264481,65.000112,dkms-1054,dkms-1057,dkms-1054->dkms-1057,5291,5423,0,5291,83.6,82.9,0.080734
2026-05-19T06:47:31.263798,69.999429,dkms-1054,dkms-1057,dkms-1054->dkms-1057,5703,5856,9,5703,82.4,83.6,0.087021
2026-05-19T06:47:36.263624,74.999255,dkms-1054,dkms-1057,dkms-1054->dkms-1057,6125,6283,0,6125,84.4,83.1,0.093460
2026-05-19T06:47:41.263483,79.999114,dkms-1054,dkms-1057,dkms-1054->dkms-1057,6577,6605,10,6577,90.4,95.8,0.100357
2026-05-19T06:47:46.263660,84.999291,dkms-1054,dkms-1057,dkms-1054->dkms-1057,6646,6659,0,6646,13.8,10.4,0.101410
2026-05-19T06:47:51.263540,89.999171,dkms-1054,dkms-1057,dkms-1054->dkms-1057,6702,6719,0,6702,11.2,11.7,0.102264
2026-05-19T06:47:56.264033,94.999664,dkms-1054,dkms-1057,dkms-1054->dkms-1057,6766,6783,0,6766,12.8,14.1,0.103241
2026-05-19T06:48:01.264002,99.999633,dkms-1054,dkms-1057,dkms-1054->dkms-1057,6868,6887,0,6868,20.4,24.2,0.104797
2026-05-19T06:48:06.264078,104.999709,dkms-1054,dkms-1057,dkms-1054->dkms-1057,7278,7290,0,7278,82.0,96.0,0.111053
2026-05-19T06:48:11.263925,109.999556,dkms-1054,dkms-1057,dkms-1054->dkms-1057,7913,7931,0,7913,127.0,111.6,0.120743
2026-05-19T06:48:16.263940,114.999571,dkms-1054,dkms-1057,dkms-1054->dkms-1057,8477,8476,0,8477,112.8,111.6,0.129349
2026-05-19T06:48:21.263691,119.999322,dkms-1054,dkms-1057,dkms-1054->dkms-1057,9030,9022,0,9030,110.6,111.6,0.137787
2026-05-19T06:48:26.263908,124.999539,dkms-1054,dkms-1057,dkms-1054->dkms-1057,9585,9578,9,9585,111.0,111.6,0.146255
2026-05-19T06:48:31.264060,129.999691,dkms-1054,dkms-1057,dkms-1054->dkms-1057,10147,10123,0,10147,112.4,111.6,0.154831
2026-05-19T06:48:36.263554,134.999185,dkms-1054,dkms-1057,dkms-1054->dkms-1057,10700,10679,11,10700,110.6,111.6,0.163269
2026-05-19T06:48:41.263996,139.999627,dkms-1054,dkms-1057,dkms-1054->dkms-1057,11264,11224,0,11264,112.8,111.6,0.171875
2026-05-19T06:48:46.264256,144.999887,dkms-1054,dkms-1057,dkms-1054->dkms-1057,11817,11781,11,11817,110.6,111.6,0.180313
2026-05-19T06:48:51.263520,149.999151,dkms-1054,dkms-1057,dkms-1054->dkms-1057,12430,12432,0,12430,122.6,139.9,0.189667
2026-05-19T06:48:56.263740,154.999371,dkms-1054,dkms-1057,dkms-1054->dkms-1057,13122,13127,14,13122,138.4,139.9,0.200226
2026-05-19T06:49:01.263828,159.999459,dkms-1054,dkms-1057,dkms-1054->dkms-1057,13828,13809,0,13828,141.2,139.9,0.210999
2026-05-19T06:49:06.263988,164.999619,dkms-1054,dkms-1057,dkms-1054->dkms-1057,14521,14505,14,14521,138.6,139.9,0.221573
2026-05-19T06:49:11.264261,169.999892,dkms-1054,dkms-1057,dkms-1054->dkms-1057,15228,15187,0,15228,141.4,139.9,0.232361
2026-05-19T06:49:16.263540,174.999171,dkms-1054,dkms-1057,dkms-1054->dkms-1057,15921,15882,14,15921,138.6,139.9,0.242935
2026-05-19T06:49:21.263528,179.999159,dkms-1054,dkms-1057,dkms-1054->dkms-1057,16628,16565,0,16628,141.4,139.9,0.253723
2026-05-19T06:49:26.263510,184.999141,dkms-1054,dkms-1057,dkms-1054->dkms-1057,17320,17260,14,17320,138.4,139.9,0.264282
2026-05-19T06:49:31.263884,189.999515,dkms-1054,dkms-1057,dkms-1054->dkms-1057,18061,17976,0,18061,148.2,153.9,0.275589
2026-05-19T06:49:36.263529,194.999160,dkms-1054,dkms-1057,dkms-1054->dkms-1057,18575,18497,0,18575,102.8,83.8,0.283432
2026-05-19T06:49:41.263641,199.999272,dkms-1054,dkms-1057,dkms-1054->dkms-1057,18998,18935,0,18998,84.6,83.8,0.289886
2026-05-19T06:49:46.263904,204.999535,dkms-1054,dkms-1057,dkms-1054->dkms-1057,19413,19365,0,19413,83.0,83.8,0.296219
2026-05-19T06:49:51.263561,209.999192,dkms-1054,dkms-1057,dkms-1054->dkms-1057,19707,19750,0,19707,58.8,8.8,0.300705
2026-05-19T06:49:56.264279,214.999910,dkms-1054,dkms-1057,dkms-1054->dkms-1057,19751,19795,0,19751,8.8,8.8,0.301376
2026-05-19T06:50:01.264041,219.999672,dkms-1054,dkms-1057,dkms-1054->dkms-1057,19794,19841,1,19794,8.6,8.8,0.302032
2026-05-19T06:50:06.264404,225.000035,dkms-1054,dkms-1057,dkms-1054->dkms-1057,19839,19886,0,19839,9.0,9.0,0.302719
2026-05-19T06:50:11.264117,229.999748,dkms-1054,dkms-1057,dkms-1054->dkms-1057,19883,19933,1,19883,8.8,9.0,0.303391
2026-05-19T06:50:16.263579,234.999210,dkms-1054,dkms-1057,dkms-1054->dkms-1057,19929,19979,0,19929,9.2,9.1,0.304092
2026-05-19T06:50:21.263620,239.999251,dkms-1054,dkms-1057,dkms-1054->dkms-1057,19973,20026,1,19973,8.8,9.1,0.304764
2026-05-19T06:50:26.263614,244.999245,dkms-1054,dkms-1057,dkms-1054->dkms-1057,20020,20073,0,20020,9.4,9.7,0.305481
2026-05-19T06:50:31.263703,249.999334,dkms-1054,dkms-1057,dkms-1054->dkms-1057,20079,20134,2,20079,11.8,13.0,0.306381
2026-05-19T06:50:36.263752,254.999383,dkms-1054,dkms-1057,dkms-1054->dkms-1057,20150,20204,0,20150,14.2,14.1,0.307465
2026-05-19T06:50:41.263747,259.999378,dkms-1054,dkms-1057,dkms-1054->dkms-1057,20220,20275,2,20220,14.0,14.1,0.308533
2026-05-19T06:50:46.264281,264.999912,dkms-1054,dkms-1057,dkms-1054->dkms-1057,20363,20422,0,20363,28.6,51.9,0.310715
2026-05-19T06:50:51.263660,269.999291,dkms-1054,dkms-1057,dkms-1054->dkms-1057,20609,20672,5,20609,49.2,47.5,0.314468
2026-05-19T06:50:56.263554,274.999185,dkms-1054,dkms-1057,dkms-1054->dkms-1057,20833,20891,0,20833,44.8,37.8,0.317886
2026-05-19T06:51:01.263969,279.999600,dkms-1054,dkms-1057,dkms-1054->dkms-1057,21001,21064,3,21001,33.6,28.8,0.320450
2026-05-19T06:51:06.264229,284.999860,dkms-1054,dkms-1057,dkms-1054->dkms-1057,21144,21208,0,21144,28.6,24.5,0.322632
2026-05-19T06:51:11.263824,289.999455,dkms-1054,dkms-1057,dkms-1054->dkms-1057,21244,21313,3,21244,20.0,21.3,0.324158
2026-05-19T06:51:16.263597,294.999228,dkms-1054,dkms-1057,dkms-1054->dkms-1057,21387,21463,0,21387,28.6,39.1,0.326340
2026-05-19T06:51:21.263537,299.999168,dkms-1054,dkms-1057,dkms-1054->dkms-1057,21842,21923,7,21842,91.0,66.8,0.333282
2026-05-19T06:51:26.264089,304.999720,dkms-1054,dkms-1057,dkms-1054->dkms-1057,22173,22255,0,22173,66.2,55.5,0.338333
2026-05-19T06:51:31.263517,309.999148,dkms-1054,dkms-1057,dkms-1054->dkms-1057,22545,22656,8,22545,74.4,83.1,0.344009
2026-05-19T06:51:36.263847,314.999478,dkms-1054,dkms-1057,dkms-1054->dkms-1057,22965,23086,0,22965,84.0,83.1,0.350418
2026-05-19T06:51:41.263531,319.999162,dkms-1054,dkms-1057,dkms-1054->dkms-1057,23377,23516,0,23377,82.4,83.1,0.356705
2026-05-19T06:51:46.263991,324.999622,dkms-1054,dkms-1057,dkms-1054->dkms-1057,23797,23938,0,23797,84.0,83.1,0.363113
