src,peer,commodity_id,samples,max_enc,enc_at_sat,t_first_emit,t_saturated,t_observed_seconds,t_theoretical_seconds,ratio,saturated,theory_rate_keys_per_s,last_sdn_rate_keys_per_s,last_observed_keys_per_s
dkms-878,dkms-881,dkms-878->dkms-881,122,9218,,2026-05-19T05:31:08.489552,,,1964.9786642820452,,False,33.35201607593294,7.4,7.4
dkms-878,dkms-884,dkms-878->dkms-884,122,32675,,2026-05-19T05:30:58.489617,,,548.5544460360557,,False,119.47036519997947,82.1,75.4
dkms-878,dkms-887,dkms-878->dkms-887,122,29331,,2026-05-19T05:31:08.489593,,,1055.4827132491534,,False,62.091021650422626,34.1,33.8
dkms-878,dkms-890,dkms-878->dkms-890,122,4172,,2026-05-19T05:31:08.489599,,,2544.761613190846,,False,25.753296363907815,68.2,0.0
dkms-878,dkms-893,dkms-878->dkms-893,122,11193,,2026-05-19T05:31:08.489605,,,333.46078711734316,,False,196.53285343244335,450.2,0.0
dkms-878,dkms-896,dkms-878->dkms-896,122,3413,,2026-05-19T05:31:08.489610,,,3877.7319820050993,,False,16.9006007388145,56.4,0.0
dkms-878,dkms-899,dkms-878->dkms-899,122,10511,,2026-05-19T05:31:08.489615,,,1964.9786642820452,,False,33.35201607593294,10.7,11.0
dkms-878,dkms-902,dkms-878->dkms-902,122,10556,,2026-05-19T05:31:08.489622,,,1964.9786642820452,,False,33.35201607593294,10.7,10.8
dkms-878,dkms-905,dkms-878->dkms-905,122,33335,,2026-05-19T05:31:08.489628,,,589.3993643096135,,False,111.19116166126999,17.4,24.0
dkms-878,dkms-908,dkms-878->dkms-908,122,26558,,2026-05-19T05:31:08.489634,,,437.1351759886952,,False,149.92158856073124,40.8,39.4
dkms-878,dkms-911,dkms-878->dkms-911,122,30514,,2026-05-19T05:31:08.489642,,,981.0964270857525,,False,66.79873475298248,54.7,50.4
dkms-878,dkms-914,dkms-878->dkms-914,122,10649,,2026-05-19T05:31:08.489647,,,1964.9786642820452,,False,33.35201607593294,11.2,11.2
dkms-878,dkms-917,dkms-878->dkms-917,122,39477,,2026-05-19T05:31:08.489654,,,186.30500383569566,,False,351.7672561161958,17.4,24.2
dkms-878,dkms-920,dkms-878->dkms-920,122,10398,,2026-05-19T05:31:08.489661,,,589.3993643096135,,False,111.19116166126999,9.0,9.0
dkms-878,dkms-923,dkms-878->dkms-923,122,3909,,2026-05-19T05:31:08.489667,,,3877.7319820050993,,False,16.9006007388145,56.4,0.0
dkms-878,dkms-926,dkms-878->dkms-926,122,10994,,2026-05-19T05:33:08.488899,,,1964.9786642820452,,False,33.35201607593294,12.9,13.0
dkms-878,dkms-929,dkms-878->dkms-929,122,4769,,2026-05-19T05:31:08.489690,,,1964.9786642820452,,False,33.35201607593294,95.7,0.0
