src,peer,commodity_id,samples,max_enc,enc_at_sat,t_first_emit,t_saturated,t_observed_seconds,t_theoretical_seconds,ratio,saturated,theory_rate_keys_per_s,last_sdn_rate_keys_per_s,last_observed_keys_per_s
dkms-767,dkms-788,dkms-767->dkms-788,121,11173,,2026-05-19T00:20:26.027605,,,2550.999385553801,,False,25.690323710435813,23.1,0.0
dkms-767,dkms-791,dkms-767->dkms-791,121,10845,,2026-05-19T00:20:16.028437,,,2928.92522045066,,False,22.3754432316699,23.1,0.0
dkms-767,dkms-794,dkms-767->dkms-794,121,13517,,2026-05-19T00:20:26.027613,,,2317.391383213709,,False,28.280074084471682,23.8,24.2
dkms-767,dkms-797,dkms-767->dkms-797,121,62726,62726,2026-05-19T00:20:26.027619,2026-05-19T00:23:26.027985,180.000366,191.71146897495228,0.9389128723619432,True,341.84704937273466,0.0,0.0
dkms-767,dkms-800,dkms-767->dkms-800,121,10947,,2026-05-19T00:20:26.027625,,,2550.999385553801,,False,25.690323710435813,22.4,0.0
dkms-767,dkms-803,dkms-767->dkms-803,121,13483,,2026-05-19T00:20:26.027630,,,2317.391383213709,,False,28.280074084471682,23.8,24.2
dkms-767,dkms-806,dkms-767->dkms-806,121,13512,,2026-05-19T00:20:21.027618,,,2317.391383213709,,False,28.280074084471682,23.8,24.0
dkms-767,dkms-809,dkms-767->dkms-809,121,13465,,2026-05-19T00:20:26.027640,,,2317.391383213709,,False,28.280074084471682,23.8,24.2
dkms-767,dkms-812,dkms-767->dkms-812,121,11088,,2026-05-19T00:20:21.027628,,,2550.999385553801,,False,25.690323710435813,23.1,0.0
dkms-767,dkms-815,dkms-767->dkms-815,121,10948,,2026-05-19T00:20:26.027651,,,2550.999385553801,,False,25.690323710435813,22.4,0.0
dkms-767,dkms-818,dkms-767->dkms-818,121,62754,62754,2026-05-19T00:20:26.027655,2026-05-19T00:23:01.028419,155.000764,82.50493578734253,1.878684741959152,True,794.3282347242816,0.0,0.0
dkms-767,dkms-821,dkms-767->dkms-821,121,13489,,2026-05-19T00:20:21.027645,,,2317.391383213709,,False,28.280074084471682,23.8,24.2
dkms-770,dkms-764,dkms-770->dkms-764,121,24454,,2026-05-19T00:20:21.024244,,,1002.92659040394,,False,65.34476264469629,34.6,35.0
dkms-770,dkms-767,dkms-770->dkms-767,121,13487,,2026-05-19T00:20:26.024369,,,2317.391383213709,,False,28.280074084471682,23.8,24.2
dkms-770,dkms-773,dkms-770->dkms-773,121,22027,,2026-05-19T00:20:11.024040,,,720.5355742214539,,False,90.95456538813136,19.6,19.8
dkms-770,dkms-776,dkms-770->dkms-776,121,16239,,2026-05-19T00:20:26.024378,,,2928.92522045066,,False,22.3754432316699,66.1,0.0
dkms-770,dkms-779,dkms-770->dkms-779,121,29545,,2026-05-19T00:20:26.024382,,,1005.6864900809227,,False,65.16543738668165,48.9,49.4
dkms-770,dkms-782,dkms-770->dkms-782,121,16266,,2026-05-19T00:20:16.024504,,,2928.92522045066,,False,22.3754432316699,66.1,0.0
dkms-770,dkms-785,dkms-770->dkms-785,121,20161,,2026-05-19T00:20:26.024390,,,2928.92522045066,,False,22.3754432316699,7.4,7.4
dkms-770,dkms-788,dkms-770->dkms-788,121,16238,,2026-05-19T00:20:21.024290,,,2928.92522045066,,False,22.3754432316699,66.1,0.0
dkms-770,dkms-791,dkms-770->dkms-791,121,28650,,2026-05-19T00:20:26.024398,,,1002.92659040394,,False,65.34476264469629,39.7,39.4
dkms-770,dkms-794,dkms-770->dkms-794,121,28667,,2026-05-19T00:20:26.024403,,,1002.92659040394,,False,65.34476264469629,39.7,40.2
dkms-770,dkms-797,dkms-770->dkms-797,121,13266,,2026-05-19T00:20:11.024072,,,2317.391383213709,,False,28.280074084471682,23.1,23.4
dkms-770,dkms-800,dkms-770->dkms-800,121,18844,,2026-05-19T00:20:26.024411,,,2928.92522045066,,False,22.3754432316699,84.3,0.0
dkms-770,dkms-803,dkms-770->dkms-803,121,24116,,2026-05-19T00:20:26.024417,,,1062.2535220248014,,False,61.69525319631735,31.6,31.4
dkms-770,dkms-806,dkms-770->dkms-806,121,24470,,2026-05-19T00:20:26.024422,,,1002.92659040394,,False,65.34476264469629,34.6,34.4
dkms-770,dkms-809,dkms-770->dkms-809,121,62288,62288,2026-05-19T00:20:26.024428,2026-05-19T00:28:21.024055,474.999627,1031.142233381003,0.4606538376791415,True,63.556702342716186,0.0,0.0
dkms-770,dkms-812,dkms-770->dkms-812,121,20385,,2026-05-19T00:20:26.024433,,,2928.92522045066,,False,22.3754432316699,20.7,0.0
dkms-770,dkms-815,dkms-770->dkms-815,121,20439,,2026-05-19T00:20:26.024439,,,2928.92522045066,,False,22.3754432316699,8.4,8.6
dkms-770,dkms-818,dkms-770->dkms-818,121,13526,,2026-05-19T00:20:11.024114,,,2317.391383213709,,False,28.280074084471682,23.8,24.0
dkms-770,dkms-821,dkms-770->dkms-821,121,21097,,2026-05-19T00:20:26.024450,,,720.5355742214539,,False,90.95456538813136,11.5,11.4
dkms-773,dkms-764,dkms-773->dkms-764,121,23647,,2026-05-19T00:20:10.775201,,,1274.765380921531,,False,51.41024456800346,28.1,28.4
dkms-773,dkms-767,dkms-773->dkms-767,121,13454,,2026-05-19T00:20:25.775872,,,2317.391383213709,,False,28.280074084471682,23.8,24.0
dkms-773,dkms-770,dkms-773->dkms-770,121,26550,,2026-05-19T00:20:20.775385,,,720.5355742214539,,False,90.95456538813136,35.9,36.4
dkms-773,dkms-776,dkms-773->dkms-776,121,16370,,2026-05-19T00:20:15.775944,,,2550.999385553801,,False,25.690323710435813,66.1,0.0
dkms-773,dkms-779,dkms-773->dkms-779,121,28444,,2026-05-19T00:20:20.775397,,,1005.6864900809227,,False,65.16543738668165,35.9,35.6
dkms-773,dkms-782,dkms-773->dkms-782,121,16328,,2026-05-19T00:20:10.775250,,,2550.999385553801,,False,25.690323710435813,66.1,0.0
dkms-773,dkms-785,dkms-773->dkms-785,121,21281,,2026-05-19T00:20:20.775408,,,1005.6864900809227,,False,65.16543738668165,12.3,12.2
dkms-773,dkms-788,dkms-773->dkms-788,121,16303,,2026-05-19T00:20:20.775413,,,2550.999385553801,,False,25.690323710435813,66.1,0.0
dkms-773,dkms-791,dkms-773->dkms-791,121,28417,,2026-05-19T00:20:15.775973,,,1274.765380921531,,False,51.41024456800346,35.9,35.6
dkms-773,dkms-794,dkms-773->dkms-794,121,28431,,2026-05-19T00:20:20.775574,,,1005.6864900809227,,False,65.16543738668165,35.9,35.6
dkms-773,dkms-797,dkms-773->dkms-797,121,13260,,2026-05-19T00:20:15.775986,,,2317.391383213709,,False,28.280074084471682,23.1,23.0
dkms-773,dkms-800,dkms-773->dkms-800,121,20948,,2026-05-19T00:20:20.775587,,,2550.999385553801,,False,25.690323710435813,12.4,12.2
dkms-773,dkms-803,dkms-773->dkms-803,121,24585,,2026-05-19T00:20:15.775999,,,1274.765380921531,,False,51.41024456800346,37.3,36.8
dkms-773,dkms-806,dkms-773->dkms-806,121,24557,,2026-05-19T00:20:15.776006,,,1274.765380921531,,False,51.41024456800346,37.3,37.0
dkms-773,dkms-809,dkms-773->dkms-809,121,26571,,2026-05-19T00:20:20.775604,,,1031.142233381003,,False,63.556702342716186,35.9,35.6
dkms-773,dkms-812,dkms-773->dkms-812,121,21618,,2026-05-19T00:20:15.776018,,,2550.999385553801,,False,25.690323710435813,18.9,18.6
dkms-773,dkms-815,dkms-773->dkms-815,121,22149,,2026-05-19T00:20:20.775732,,,1005.6864900809227,,False,65.16543738668165,22.4,22.2
dkms-773,dkms-818,dkms-773->dkms-818,121,13484,,2026-05-19T00:20:15.776031,,,2317.391383213709,,False,28.280074084471682,23.8,23.6
dkms-773,dkms-821,dkms-773->dkms-821,121,22627,,2026-05-19T00:20:10.775323,,,129.38321364985032,,False,506.526296196043,24.0,23.8
dkms-776,dkms-764,dkms-776->dkms-764,121,20754,,2026-05-19T00:20:20.853352,,,2928.92522045066,,False,22.3754432316699,16.6,0.0
dkms-776,dkms-767,dkms-776->dkms-767,121,12468,,2026-05-19T00:20:25.853883,,,2550.999385553801,,False,25.690323710435813,23.1,0.0
dkms-776,dkms-770,dkms-776->dkms-770,121,17438,,2026-05-19T00:20:25.853890,,,2928.92522045066,,False,22.3754432316699,66.1,0.0
dkms-776,dkms-773,dkms-776->dkms-773,121,20852,,2026-05-19T00:20:20.853416,,,2550.999385553801,,False,25.690323710435813,8.8,0.0
dkms-776,dkms-779,dkms-776->dkms-779,121,18940,,2026-05-19T00:20:15.853429,,,922.6730310830233,,False,71.02841179076685,65.1,0.0
dkms-776,dkms-782,dkms-776->dkms-782,121,62289,62289,2026-05-19T00:20:15.853435,2026-05-19T00:25:40.853448,325.000013,629.500345887903,0.5162825010708949,True,104.10796503624192,0.0,0.0
dkms-776,dkms-785,dkms-776->dkms-785,121,23364,,2026-05-19T00:20:15.853440,,,709.7784143138193,,False,92.33304180341571,33.9,34.2
dkms-776,dkms-788,dkms-776->dkms-788,121,24045,,2026-05-19T00:20:20.853438,,,1911.3228024693133,,False,34.28829495223489,33.9,34.2
dkms-776,dkms-791,dkms-776->dkms-791,121,17459,,2026-05-19T00:20:15.853450,,,2928.92522045066,,False,22.3754432316699,65.1,65.8
dkms-776,dkms-794,dkms-776->dkms-794,121,16496,,2026-05-19T00:20:15.853456,,,2928.92522045066,,False,22.3754432316699,65.1,0.0
dkms-776,dkms-797,dkms-776->dkms-797,121,12941,,2026-05-19T00:20:10.854227,,,2550.999385553801,,False,25.690323710435813,23.8,24.2
dkms-776,dkms-800,dkms-776->dkms-800,121,23605,,2026-05-19T00:20:20.853460,,,1911.3228024693133,,False,34.28829495223489,33.9,0.0
dkms-776,dkms-803,dkms-776->dkms-803,121,21014,,2026-05-19T00:20:20.853466,,,1693.0807697163496,,False,38.70813559058944,20.0,0.0
dkms-776,dkms-806,dkms-776->dkms-806,121,20491,,2026-05-19T00:20:20.853474,,,1115.5187156765178,,False,58.74935048512836,9.9,0.0
dkms-776,dkms-809,dkms-776->dkms-809,121,17447,,2026-05-19T00:20:15.853486,,,2928.92522045066,,False,22.3754432316699,66.1,0.0
dkms-776,dkms-812,dkms-776->dkms-812,121,21769,,2026-05-19T00:20:20.853485,,,1693.0807697163496,,False,38.70813559058944,28.4,28.8
dkms-776,dkms-815,dkms-776->dkms-815,121,23596,,2026-05-19T00:20:15.853497,,,1693.0807697163496,,False,38.70813559058944,33.9,0.0
dkms-776,dkms-818,dkms-776->dkms-818,121,12378,,2026-05-19T00:20:15.853504,,,2550.999385553801,,False,25.690323710435813,23.1,0.0
dkms-776,dkms-821,dkms-776->dkms-821,121,21051,,2026-05-19T00:20:20.853501,,,1115.5187156765178,,False,58.74935048512836,18.9,19.2
dkms-779,dkms-764,dkms-779->dkms-764,121,25405,,2026-05-19T00:20:20.720456,,,1274.765380921531,,False,51.41024456800346,43.8,44.2
dkms-779,dkms-767,dkms-779->dkms-767,121,13453,,2026-05-19T00:20:25.721246,,,2317.391383213709,,False,28.280074084471682,23.8,24.0
dkms-779,dkms-770,dkms-779->dkms-770,121,29534,,2026-05-19T00:20:25.721253,,,1005.6864900809227,,False,65.16543738668165,48.9,49.4
dkms-779,dkms-773,dkms-779->dkms-773,121,27460,,2026-05-19T00:20:15.720914,,,1005.6864900809227,,False,65.16543738668165,31.8,32.0
dkms-779,dkms-776,dkms-779->dkms-776,121,15440,,2026-05-19T00:20:20.720530,,,922.6730310830233,,False,71.02841179076685,65.1,0.0
dkms-779,dkms-782,dkms-779->dkms-782,121,15441,,2026-05-19T00:20:15.720925,,,922.6730310830233,,False,71.02841179076685,65.1,0.0
dkms-779,dkms-785,dkms-779->dkms-785,121,23820,,2026-05-19T00:20:15.720930,,,922.6730310830233,,False,71.02841179076685,10.1,10.2
dkms-779,dkms-788,dkms-779->dkms-788,121,20468,,2026-05-19T00:20:20.720553,,,1911.3228024693133,,False,34.28829495223489,12.3,0.0
dkms-779,dkms-791,dkms-779->dkms-791,121,62680,62680,2026-05-19T00:20:15.720942,2026-05-19T00:29:30.721087,555.000145,506.1818828727426,1.0964441118480934,True,129.47124782116347,0.0,0.0
dkms-779,dkms-794,dkms-779->dkms-794,121,62332,62332,2026-05-19T00:20:15.720947,2026-05-19T00:29:20.720955,545.000008,172.59923471678067,3.157603849717494,True,379.7004089128118,0.0,0.0
dkms-779,dkms-797,dkms-779->dkms-797,121,13233,,2026-05-19T00:20:15.720953,,,2317.391383213709,,False,28.280074084471682,23.1,23.0
dkms-779,dkms-800,dkms-779->dkms-800,121,20877,,2026-05-19T00:20:15.720958,,,922.6730310830233,,False,71.02841179076685,12.3,12.2
dkms-779,dkms-803,dkms-779->dkms-803,121,23011,,2026-05-19T00:20:15.720963,,,1274.765380921531,,False,51.41024456800346,27.2,27.0
dkms-779,dkms-806,dkms-779->dkms-806,121,23044,,2026-05-19T00:20:15.720972,,,1274.765380921531,,False,51.41024456800346,27.2,27.6
dkms-779,dkms-809,dkms-779->dkms-809,121,29548,,2026-05-19T00:20:20.720592,,,1031.142233381003,,False,63.556702342716186,48.9,49.4
dkms-779,dkms-812,dkms-779->dkms-812,121,20358,,2026-05-19T00:20:20.720597,,,1693.0807697163496,,False,38.70813559058944,25.6,0.0
dkms-779,dkms-815,dkms-779->dkms-815,121,22614,,2026-05-19T00:20:15.720988,,,922.6730310830233,,False,71.02841179076685,25.6,25.8
dkms-779,dkms-818,dkms-779->dkms-818,121,13506,,2026-05-19T00:20:15.720994,,,2317.391383213709,,False,28.280074084471682,23.8,23.6
dkms-779,dkms-821,dkms-779->dkms-821,121,23068,,2026-05-19T00:20:15.720999,,,1005.6864900809227,,False,65.16543738668165,27.2,27.0
dkms-782,dkms-764,dkms-782->dkms-764,121,17797,,2026-05-19T00:20:20.718025,,,2928.92522045066,,False,22.3754432316699,145.4,0.0
dkms-782,dkms-767,dkms-782->dkms-767,121,11138,,2026-05-19T00:20:25.718369,,,2550.999385553801,,False,25.690323710435813,23.1,0.0
dkms-782,dkms-770,dkms-782->dkms-770,121,15680,,2026-05-19T00:20:15.718436,,,2928.92522045066,,False,22.3754432316699,66.1,0.0
dkms-782,dkms-773,dkms-782->dkms-773,121,17472,,2026-05-19T00:20:20.718075,,,2550.999385553801,,False,25.690323710435813,87.9,0.0
dkms-782,dkms-776,dkms-782->dkms-776,121,62391,62301,2026-05-19T00:20:20.718081,2026-05-19T00:25:35.718335,315.000254,629.500345887903,0.5003972691320697,True,104.10796503624192,0.0,0.0
dkms-782,dkms-779,dkms-782->dkms-779,121,15400,,2026-05-19T00:20:15.718453,,,922.6730310830233,,False,71.02841179076685,65.1,0.0
dkms-782,dkms-785,dkms-782->dkms-785,121,21299,,2026-05-19T00:20:15.718458,,,709.7784143138193,,False,92.33304180341571,25.5,0.0
dkms-782,dkms-788,dkms-782->dkms-788,121,21979,,2026-05-19T00:20:20.718099,,,1911.3228024693133,,False,34.28829495223489,25.5,0.0
dkms-782,dkms-791,dkms-782->dkms-791,121,14837,,2026-05-19T00:20:15.718469,,,2928.92522045066,,False,22.3754432316699,65.1,0.0
dkms-782,dkms-794,dkms-782->dkms-794,121,14705,,2026-05-19T00:20:15.718475,,,2928.92522045066,,False,22.3754432316699,65.1,0.0
dkms-782,dkms-797,dkms-782->dkms-797,121,11244,,2026-05-19T00:20:15.718480,,,2550.999385553801,,False,25.690323710435813,23.8,0.0
dkms-782,dkms-800,dkms-782->dkms-800,121,21990,,2026-05-19T00:20:20.718123,,,1911.3228024693133,,False,34.28829495223489,25.5,0.0
dkms-782,dkms-803,dkms-782->dkms-803,121,19965,,2026-05-19T00:20:20.718129,,,1693.0807697163496,,False,38.70813559058944,17.9,0.0
dkms-782,dkms-806,dkms-782->dkms-806,121,19817,,2026-05-19T00:20:20.718134,,,1115.5187156765178,,False,58.74935048512836,9.9,0.0
dkms-782,dkms-809,dkms-782->dkms-809,121,15705,,2026-05-19T00:20:15.718504,,,2928.92522045066,,False,22.3754432316699,66.1,0.0
dkms-782,dkms-812,dkms-782->dkms-812,121,20120,,2026-05-19T00:20:20.718146,,,1693.0807697163496,,False,38.70813559058944,20.0,0.0
dkms-782,dkms-815,dkms-782->dkms-815,121,21983,,2026-05-19T00:20:15.718515,,,1693.0807697163496,,False,38.70813559058944,25.5,0.0
dkms-782,dkms-818,dkms-782->dkms-818,121,11052,,2026-05-19T00:20:15.718523,,,2550.999385553801,,False,25.690323710435813,23.1,0.0
dkms-782,dkms-821,dkms-782->dkms-821,121,20856,,2026-05-19T00:20:20.718162,,,1115.5187156765178,,False,58.74935048512836,16.8,0.0
dkms-785,dkms-764,dkms-785->dkms-764,121,16027,,2026-05-19T00:20:21.292093,,,2928.92522045066,,False,22.3754432316699,101.0,0.0
dkms-785,dkms-767,dkms-785->dkms-767,121,11093,,2026-05-19T00:20:26.292564,,,2550.999385553801,,False,25.690323710435813,23.1,0.0
dkms-785,dkms-770,dkms-785->dkms-770,121,16591,,2026-05-19T00:20:26.292569,,,2928.92522045066,,False,22.3754432316699,73.8,0.0
dkms-785,dkms-773,dkms-785->dkms-773,121,21265,,2026-05-19T00:20:16.292198,,,1005.6864900809227,,False,65.16543738668165,12.3,12.2
dkms-785,dkms-776,dkms-785->dkms-776,121,19990,,2026-05-19T00:20:16.292203,,,709.7784143138193,,False,92.33304180341571,25.1,0.0
dkms-785,dkms-779,dkms-785->dkms-779,121,23833,,2026-05-19T00:20:16.292207,,,922.6730310830233,,False,71.02841179076685,10.1,10.0
dkms-785,dkms-782,dkms-785->dkms-782,121,19957,,2026-05-19T00:20:16.292211,,,709.7784143138193,,False,92.33304180341571,16.7,0.0
dkms-785,dkms-788,dkms-785->dkms-788,121,23394,,2026-05-19T00:20:21.292152,,,1911.3228024693133,,False,34.28829495223489,87.3,0.0
dkms-785,dkms-791,dkms-785->dkms-791,121,22931,,2026-05-19T00:20:16.292220,,,2928.92522045066,,False,22.3754432316699,11.1,0.0
dkms-785,dkms-794,dkms-785->dkms-794,121,24772,,2026-05-19T00:20:16.292224,,,922.6730310830233,,False,71.02841179076685,16.9,17.0
dkms-785,dkms-797,dkms-785->dkms-797,121,11254,,2026-05-19T00:20:16.292228,,,2550.999385553801,,False,25.690323710435813,23.8,0.0
dkms-785,dkms-800,dkms-785->dkms-800,121,30606,,2026-05-19T00:20:11.292164,,,475.7023245142651,,False,137.76682732613963,81.8,80.8
dkms-785,dkms-803,dkms-785->dkms-803,121,20419,,2026-05-19T00:20:21.292178,,,1693.0807697163496,,False,38.70813559058944,22.0,0.0
dkms-785,dkms-806,dkms-785->dkms-806,121,19393,,2026-05-19T00:20:21.292186,,,1115.5187156765178,,False,58.74935048512836,133.2,0.0
dkms-785,dkms-809,dkms-785->dkms-809,121,16499,,2026-05-19T00:20:16.292246,,,2928.92522045066,,False,22.3754432316699,73.8,0.0
dkms-785,dkms-812,dkms-785->dkms-812,121,23040,,2026-05-19T00:20:21.292197,,,1693.0807697163496,,False,38.70813559058944,81.8,0.0
dkms-785,dkms-815,dkms-785->dkms-815,121,30660,,2026-05-19T00:20:16.292254,,,211.26074299962644,,False,310.21381005043554,81.8,82.6
dkms-785,dkms-818,dkms-785->dkms-818,121,11061,,2026-05-19T00:20:16.292258,,,2550.999385553801,,False,25.690323710435813,23.1,0.0
dkms-785,dkms-821,dkms-785->dkms-821,121,19179,,2026-05-19T00:20:21.292212,,,1115.5187156765178,,False,58.74935048512836,122.8,0.0
dkms-788,dkms-764,dkms-788->dkms-764,121,17849,,2026-05-19T00:20:20.811708,,,2928.92522045066,,False,22.3754432316699,121.0,0.0
dkms-788,dkms-767,dkms-788->dkms-767,121,11145,,2026-05-19T00:20:25.811584,,,2550.999385553801,,False,25.690323710435813,23.1,0.0
dkms-788,dkms-770,dkms-788->dkms-770,121,15780,,2026-05-19T00:20:15.811960,,,2928.92522045066,,False,22.3754432316699,66.1,0.0
dkms-788,dkms-773,dkms-788->dkms-773,121,17469,,2026-05-19T00:20:20.811747,,,2550.999385553801,,False,25.690323710435813,87.9,0.0
dkms-788,dkms-776,dkms-788->dkms-776,121,22014,,2026-05-19T00:20:15.811968,,,1911.3228024693133,,False,34.28829495223489,33.9,0.0
dkms-788,dkms-779,dkms-788->dkms-779,121,19962,,2026-05-19T00:20:15.811972,,,1911.3228024693133,,False,34.28829495223489,13.3,0.0
dkms-788,dkms-782,dkms-788->dkms-782,121,22033,,2026-05-19T00:20:15.811976,,,1911.3228024693133,,False,34.28829495223489,25.5,0.0
dkms-788,dkms-785,dkms-788->dkms-785,121,23397,,2026-05-19T00:20:15.811980,,,1911.3228024693133,,False,34.28829495223489,87.3,0.0
dkms-788,dkms-791,dkms-788->dkms-791,121,16467,,2026-05-19T00:20:15.811984,,,2928.92522045066,,False,22.3754432316699,75.6,0.0
dkms-788,dkms-794,dkms-788->dkms-794,121,20177,,2026-05-19T00:20:15.811988,,,2928.92522045066,,False,22.3754432316699,13.3,0.0
dkms-788,dkms-797,dkms-788->dkms-797,121,11090,,2026-05-19T00:20:15.811993,,,2550.999385553801,,False,25.690323710435813,23.1,0.0
dkms-788,dkms-800,dkms-788->dkms-800,121,62278,62278,2026-05-19T00:20:15.811997,2026-05-19T00:24:35.812072,260.000075,186.61758971513757,1.393223840243983,True,351.1780432918324,0.0,0.0
dkms-788,dkms-803,dkms-788->dkms-803,121,21058,,2026-05-19T00:20:20.811797,,,1911.3228024693133,,False,34.28829495223489,27.7,0.0
dkms-788,dkms-806,dkms-788->dkms-806,121,19886,,2026-05-19T00:20:20.811804,,,1911.3228024693133,,False,34.28829495223489,9.9,0.0
dkms-788,dkms-809,dkms-788->dkms-809,121,15782,,2026-05-19T00:20:15.812013,,,2928.92522045066,,False,22.3754432316699,66.1,0.0
dkms-788,dkms-812,dkms-788->dkms-812,121,36860,,2026-05-19T00:20:20.811816,,,1911.3228024693133,,False,34.28829495223489,469.8,0.0
dkms-788,dkms-815,dkms-788->dkms-815,121,46435,,2026-05-19T00:20:15.812023,,,475.7023245142651,,False,137.76682732613963,47.0,42.4
dkms-788,dkms-818,dkms-788->dkms-818,121,11078,,2026-05-19T00:20:15.812029,,,2550.999385553801,,False,25.690323710435813,23.1,0.0
dkms-788,dkms-821,dkms-788->dkms-821,121,20782,,2026-05-19T00:20:20.811833,,,1911.3228024693133,,False,34.28829495223489,14.4,0.0
dkms-791,dkms-764,dkms-791->dkms-764,121,23605,,2026-05-19T00:20:15.817064,,,696.5952398646717,,False,94.08045913826766,30.5,30.2
dkms-791,dkms-767,dkms-791->dkms-767,121,11073,,2026-05-19T00:20:20.816090,,,2928.92522045066,,False,22.3754432316699,23.1,0.0
dkms-791,dkms-770,dkms-791->dkms-770,121,27733,,2026-05-19T00:20:25.816149,,,1002.92659040394,,False,65.34476264469629,35.6,36.0
dkms-791,dkms-773,dkms-791->dkms-773,121,21956,,2026-05-19T00:20:20.816113,,,1002.92659040394,,False,65.34476264469629,19.6,19.4
dkms-791,dkms-776,dkms-791->dkms-776,121,12592,,2026-05-19T00:20:15.817116,,,2928.92522045066,,False,22.3754432316699,32.9,0.0
dkms-791,dkms-779,dkms-791->dkms-779,121,62357,62357,2026-05-19T00:20:15.817121,2026-05-19T00:29:30.816835,554.999714,506.1818828727426,1.0964432603755012,True,129.47124782116347,0.0,0.0
dkms-791,dkms-782,dkms-791->dkms-782,121,12588,,2026-05-19T00:20:15.817127,,,2928.92522045066,,False,22.3754432316699,32.9,0.0
