commodity_id,src,peer,theory_rate_kps,theory_t_saturate_seconds
dkms-634->dkms-661,dkms-634,dkms-661,23.711291,2763.915349
dkms-634->dkms-664,dkms-634,dkms-664,41.993613,1560.618261
dkms-634->dkms-667,dkms-634,dkms-667,23.711291,2763.915349
dkms-634->dkms-670,dkms-634,dkms-670,23.711291,2763.915349
dkms-634->dkms-673,dkms-634,dkms-673,23.711291,2763.915349
dkms-634->dkms-676,dkms-634,dkms-676,23.711291,2763.915349
dkms-634->dkms-679,dkms-634,dkms-679,113.237590,578.747747
dkms-637->dkms-622,dkms-637,dkms-622,40.063905,1635.786635
dkms-637->dkms-625,dkms-637,dkms-625,23.711291,2763.915349
dkms-637->dkms-628,dkms-637,dkms-628,65.625404,998.637659
dkms-637->dkms-631,dkms-637,dkms-631,100.115097,654.606564
dkms-637->dkms-634,dkms-637,dkms-634,23.711291,2763.915349
dkms-637->dkms-640,dkms-637,dkms-640,40.063905,1635.786635
dkms-637->dkms-643,dkms-637,dkms-643,23.711291,2763.915349
dkms-637->dkms-646,dkms-637,dkms-646,29.419564,2227.633266
dkms-637->dkms-649,dkms-637,dkms-649,29.419564,2227.633266
dkms-637->dkms-652,dkms-637,dkms-652,29.419564,2227.633266
dkms-637->dkms-655,dkms-637,dkms-655,66.969110,978.600432
dkms-637->dkms-658,dkms-637,dkms-658,106.664373,614.413210
dkms-637->dkms-661,dkms-637,dkms-661,40.063905,1635.786635
dkms-637->dkms-664,dkms-637,dkms-664,328.428367,199.544274
dkms-637->dkms-667,dkms-637,dkms-667,91.262895,718.101262
dkms-637->dkms-670,dkms-637,dkms-670,40.063905,1635.786635
dkms-637->dkms-673,dkms-637,dkms-673,91.262895,718.101262
dkms-637->dkms-676,dkms-637,dkms-676,29.419564,2227.633266
dkms-637->dkms-679,dkms-637,dkms-679,41.993613,1560.618261
dkms-640->dkms-622,dkms-640,dkms-622,106.969962,612.657972
dkms-640->dkms-625,dkms-640,dkms-625,23.711291,2763.915349
dkms-640->dkms-628,dkms-640,dkms-628,30.683704,2135.856856
dkms-640->dkms-631,dkms-640,dkms-631,40.063905,1635.786635
dkms-640->dkms-634,dkms-640,dkms-634,23.711291,2763.915349
dkms-640->dkms-637,dkms-640,dkms-637,40.063905,1635.786635
dkms-640->dkms-643,dkms-640,dkms-643,23.711291,2763.915349
dkms-640->dkms-646,dkms-640,dkms-646,23.711291,2763.915349
dkms-640->dkms-649,dkms-640,dkms-649,30.020435,2183.046303
dkms-640->dkms-652,dkms-640,dkms-652,30.020435,2183.046303
dkms-640->dkms-655,dkms-640,dkms-655,29.419564,2227.633266
dkms-640->dkms-658,dkms-640,dkms-658,40.063905,1635.786635
dkms-640->dkms-661,dkms-640,dkms-661,48.715865,1345.270180
dkms-640->dkms-664,dkms-640,dkms-664,29.419564,2227.633266
dkms-640->dkms-667,dkms-640,dkms-667,30.683704,2135.856856
dkms-640->dkms-670,dkms-640,dkms-670,93.067082,704.180239
dkms-640->dkms-673,dkms-640,dkms-673,30.683704,2135.856856
dkms-640->dkms-676,dkms-640,dkms-676,48.715865,1345.270180
dkms-640->dkms-679,dkms-640,dkms-679,23.711291,2763.915349
dkms-643->dkms-622,dkms-643,dkms-622,23.711291,2763.915349
dkms-643->dkms-625,dkms-643,dkms-625,116.606429,562.027332
dkms-643->dkms-628,dkms-643,dkms-628,41.993613,1560.618261
dkms-643->dkms-631,dkms-643,dkms-631,23.711291,2763.915349
dkms-643->dkms-634,dkms-643,dkms-634,140.317719,467.054341
dkms-643->dkms-637,dkms-643,dkms-637,23.711291,2763.915349
dkms-643->dkms-640,dkms-643,dkms-640,23.711291,2763.915349
dkms-643->dkms-646,dkms-643,dkms-646,523.615779,125.160476
dkms-643->dkms-649,dkms-643,dkms-649,32.061085,2044.097995
dkms-643->dkms-652,dkms-643,dkms-652,32.061085,2044.097995
dkms-643->dkms-655,dkms-643,dkms-655,41.993613,1560.618261
dkms-643->dkms-658,dkms-643,dkms-658,23.711291,2763.915349
dkms-643->dkms-661,dkms-643,dkms-661,23.711291,2763.915349
dkms-643->dkms-664,dkms-643,dkms-664,41.993613,1560.618261
dkms-643->dkms-667,dkms-643,dkms-667,23.711291,2763.915349
dkms-643->dkms-670,dkms-643,dkms-670,23.711291,2763.915349
dkms-643->dkms-673,dkms-643,dkms-673,23.711291,2763.915349
dkms-643->dkms-676,dkms-643,dkms-676,50.393066,1300.496380
dkms-643->dkms-679,dkms-643,dkms-679,113.237590,578.747747
dkms-646->dkms-622,dkms-646,dkms-622,48.715865,1345.270180
dkms-646->dkms-625,dkms-646,dkms-625,499.904489,131.097042
dkms-646->dkms-628,dkms-646,dkms-628,30.020435,2183.046303
dkms-646->dkms-631,dkms-646,dkms-631,40.063905,1635.786635
dkms-646->dkms-634,dkms-646,dkms-634,140.317719,467.054341
dkms-646->dkms-637,dkms-646,dkms-637,29.419564,2227.633266
dkms-646->dkms-640,dkms-646,dkms-640,48.715865,1345.270180
dkms-646->dkms-643,dkms-646,dkms-643,523.615779,125.160476
dkms-646->dkms-649,dkms-646,dkms-649,32.061085,2044.097995
dkms-646->dkms-652,dkms-646,dkms-652,32.061085,2044.097995
dkms-646->dkms-655,dkms-646,dkms-655,29.419564,2227.633266
dkms-646->dkms-658,dkms-646,dkms-658,40.063905,1635.786635
dkms-646->dkms-661,dkms-646,dkms-661,50.393066,1300.496380
dkms-646->dkms-664,dkms-646,dkms-664,29.419564,2227.633266
dkms-646->dkms-667,dkms-646,dkms-667,50.393066,1300.496380
dkms-646->dkms-670,dkms-646,dkms-670,48.715865,1345.270180
dkms-646->dkms-673,dkms-646,dkms-673,30.020435,2183.046303
dkms-646->dkms-676,dkms-646,dkms-676,50.393066,1300.496380
dkms-646->dkms-679,dkms-646,dkms-679,113.237590,578.747747
dkms-649->dkms-622,dkms-649,dkms-622,30.020435,2183.046303
dkms-649->dkms-625,dkms-649,dkms-625,32.061085,2044.097995
dkms-649->dkms-628,dkms-649,dkms-628,30.020435,2183.046303
dkms-649->dkms-631,dkms-649,dkms-631,30.020435,2183.046303
dkms-649->dkms-634,dkms-649,dkms-634,23.711291,2763.915349
dkms-649->dkms-637,dkms-649,dkms-637,29.419564,2227.633266
dkms-649->dkms-640,dkms-649,dkms-640,30.020435,2183.046303
dkms-649->dkms-643,dkms-649,dkms-643,32.061085,2044.097995
dkms-649->dkms-646,dkms-649,dkms-646,32.061085,2044.097995
dkms-649->dkms-652,dkms-649,dkms-652,141.245107,463.987753
dkms-649->dkms-655,dkms-649,dkms-655,29.419564,2227.633266
dkms-649->dkms-658,dkms-649,dkms-658,30.020435,2183.046303
dkms-649->dkms-661,dkms-649,dkms-661,32.061085,2044.097995
dkms-649->dkms-664,dkms-649,dkms-664,29.419564,2227.633266
dkms-649->dkms-667,dkms-649,dkms-667,594.243999,110.284664
dkms-649->dkms-670,dkms-649,dkms-670,30.020435,2183.046303
dkms-649->dkms-673,dkms-649,dkms-673,30.020435,2183.046303
dkms-649->dkms-676,dkms-649,dkms-676,32.061085,2044.097995
dkms-649->dkms-679,dkms-649,dkms-679,30.020435,2183.046303
dkms-652->dkms-622,dkms-652,dkms-622,30.020435,2183.046303
dkms-652->dkms-625,dkms-652,dkms-625,32.061085,2044.097995
dkms-652->dkms-628,dkms-652,dkms-628,30.020435,2183.046303
dkms-652->dkms-631,dkms-652,dkms-631,30.020435,2183.046303
dkms-652->dkms-634,dkms-652,dkms-634,23.711291,2763.915349
dkms-652->dkms-637,dkms-652,dkms-637,29.419564,2227.633266
dkms-652->dkms-640,dkms-652,dkms-640,30.020435,2183.046303
dkms-652->dkms-643,dkms-652,dkms-643,32.061085,2044.097995
dkms-652->dkms-646,dkms-652,dkms-646,32.061085,2044.097995
dkms-652->dkms-649,dkms-652,dkms-649,141.245107,463.987753
dkms-652->dkms-655,dkms-652,dkms-655,29.419564,2227.633266
dkms-652->dkms-658,dkms-652,dkms-658,30.020435,2183.046303
dkms-652->dkms-661,dkms-652,dkms-661,32.061085,2044.097995
dkms-652->dkms-664,dkms-652,dkms-664,29.419564,2227.633266
dkms-652->dkms-667,dkms-652,dkms-667,141.245107,463.987753
dkms-652->dkms-670,dkms-652,dkms-670,30.020435,2183.046303
dkms-652->dkms-673,dkms-652,dkms-673,30.020435,2183.046303
dkms-652->dkms-676,dkms-652,dkms-676,32.061085,2044.097995
dkms-652->dkms-679,dkms-652,dkms-679,30.020435,2183.046303
dkms-655->dkms-622,dkms-655,dkms-622,29.419564,2227.633266
dkms-655->dkms-625,dkms-655,dkms-625,29.419564,2227.633266
dkms-655->dkms-628,dkms-655,dkms-628,65.625404,998.637659
dkms-655->dkms-631,dkms-655,dkms-631,65.625404,998.637659
dkms-655->dkms-634,dkms-655,dkms-634,41.993613,1560.618261
dkms-655->dkms-637,dkms-655,dkms-637,66.969110,978.600432
dkms-655->dkms-640,dkms-655,dkms-640,29.419564,2227.633266
dkms-655->dkms-643,dkms-655,dkms-643,29.419564,2227.633266
dkms-655->dkms-646,dkms-655,dkms-646,29.419564,2227.633266
dkms-655->dkms-649,dkms-655,dkms-649,29.419564,2227.633266
dkms-655->dkms-652,dkms-655,dkms-652,29.419564,2227.633266
dkms-655->dkms-658,dkms-655,dkms-658,66.969110,978.600432
dkms-655->dkms-661,dkms-655,dkms-661,29.419564,2227.633266
dkms-655->dkms-664,dkms-655,dkms-664,66.969110,978.600432
dkms-655->dkms-667,dkms-655,dkms-667,29.419564,2227.633266
dkms-655->dkms-670,dkms-655,dkms-670,41.993613,1560.618261
dkms-655->dkms-673,dkms-655,dkms-673,29.419564,2227.633266
dkms-655->dkms-676,dkms-655,dkms-676,29.419564,2227.633266
dkms-655->dkms-679,dkms-655,dkms-679,41.993613,1560.618261
dkms-658->dkms-622,dkms-658,dkms-622,40.063905,1635.786635
dkms-658->dkms-625,dkms-658,dkms-625,23.711291,2763.915349
dkms-658->dkms-628,dkms-658,dkms-628,91.262895,718.101262
dkms-658->dkms-631,dkms-658,dkms-631,100.115097,654.606564
dkms-658->dkms-634,dkms-658,dkms-634,23.711291,2763.915349
dkms-658->dkms-637,dkms-658,dkms-637,106.664373,614.413210
dkms-658->dkms-640,dkms-658,dkms-640,40.063905,1635.786635
dkms-658->dkms-643,dkms-658,dkms-643,23.711291,2763.915349
dkms-658->dkms-646,dkms-658,dkms-646,30.020435,2183.046303
dkms-658->dkms-649,dkms-658,dkms-649,30.020435,2183.046303
dkms-658->dkms-652,dkms-658,dkms-652,30.020435,2183.046303
dkms-658->dkms-655,dkms-658,dkms-655,66.969110,978.600432
dkms-658->dkms-661,dkms-658,dkms-661,40.063905,1635.786635
dkms-658->dkms-664,dkms-658,dkms-664,106.664373,614.413210
dkms-658->dkms-667,dkms-658,dkms-667,91.262895,718.101262
dkms-658->dkms-670,dkms-658,dkms-670,40.063905,1635.786635
dkms-658->dkms-673,dkms-658,dkms-673,91.262895,718.101262
dkms-658->dkms-676,dkms-658,dkms-676,30.020435,2183.046303
dkms-658->dkms-679,dkms-658,dkms-679,41.993613,1560.618261
dkms-661->dkms-622,dkms-661,dkms-622,48.715865,1345.270180
dkms-661->dkms-625,dkms-661,dkms-625,23.711291,2763.915349
dkms-661->dkms-628,dkms-661,dkms-628,30.683704,2135.856856
dkms-661->dkms-631,dkms-661,dkms-631,40.063905,1635.786635
dkms-661->dkms-634,dkms-661,dkms-634,23.711291,2763.915349
dkms-661->dkms-637,dkms-661,dkms-637,40.063905,1635.786635
dkms-661->dkms-640,dkms-661,dkms-640,48.715865,1345.270180
dkms-661->dkms-643,dkms-661,dkms-643,23.711291,2763.915349
dkms-661->dkms-646,dkms-661,dkms-646,50.393066,1300.496380
dkms-661->dkms-649,dkms-661,dkms-649,32.061085,2044.097995
dkms-661->dkms-652,dkms-661,dkms-652,32.061085,2044.097995
dkms-661->dkms-655,dkms-661,dkms-655,29.419564,2227.633266
dkms-661->dkms-658,dkms-661,dkms-658,40.063905,1635.786635
dkms-661->dkms-664,dkms-661,dkms-664,29.419564,2227.633266
dkms-661->dkms-667,dkms-661,dkms-667,638.281801,102.675652
dkms-661->dkms-670,dkms-661,dkms-670,48.715865,1345.270180
dkms-661->dkms-673,dkms-661,dkms-673,30.683704,2135.856856
dkms-661->dkms-676,dkms-661,dkms-676,105.653367,620.292581
dkms-661->dkms-679,dkms-661,dkms-679,23.711291,2763.915349
dkms-664->dkms-622,dkms-664,dkms-622,29.419564,2227.633266
dkms-664->dkms-625,dkms-664,dkms-625,29.419564,2227.633266
dkms-664->dkms-628,dkms-664,dkms-628,65.625404,998.637659
dkms-664->dkms-631,dkms-664,dkms-631,65.625404,998.637659
dkms-664->dkms-634,dkms-664,dkms-634,41.993613,1560.618261
dkms-664->dkms-637,dkms-664,dkms-637,328.428367,199.544274
dkms-664->dkms-640,dkms-664,dkms-640,29.419564,2227.633266
dkms-664->dkms-643,dkms-664,dkms-643,29.419564,2227.633266
dkms-664->dkms-646,dkms-664,dkms-646,29.419564,2227.633266
dkms-664->dkms-649,dkms-664,dkms-649,29.419564,2227.633266
dkms-664->dkms-652,dkms-664,dkms-652,29.419564,2227.633266
dkms-664->dkms-655,dkms-664,dkms-655,66.969110,978.600432
dkms-664->dkms-658,dkms-664,dkms-658,106.664373,614.413210
dkms-664->dkms-661,dkms-664,dkms-661,29.419564,2227.633266
dkms-664->dkms-667,dkms-664,dkms-667,29.419564,2227.633266
dkms-664->dkms-670,dkms-664,dkms-670,41.993613,1560.618261
dkms-664->dkms-673,dkms-664,dkms-673,29.419564,2227.633266
dkms-664->dkms-676,dkms-664,dkms-676,29.419564,2227.633266
dkms-664->dkms-679,dkms-664,dkms-679,41.993613,1560.618261
dkms-667->dkms-622,dkms-667,dkms-622,30.683704,2135.856856
dkms-667->dkms-625,dkms-667,dkms-625,23.711291,2763.915349
dkms-667->dkms-628,dkms-667,dkms-628,157.680476,415.625331
dkms-667->dkms-631,dkms-667,dkms-631,91.262895,718.101262
dkms-667->dkms-634,dkms-667,dkms-634,23.711291,2763.915349
dkms-667->dkms-637,dkms-667,dkms-637,91.262895,718.101262
dkms-667->dkms-640,dkms-667,dkms-640,30.683704,2135.856856
dkms-667->dkms-643,dkms-667,dkms-643,23.711291,2763.915349
dkms-667->dkms-646,dkms-667,dkms-646,50.393066,1300.496380
dkms-667->dkms-649,dkms-667,dkms-649,594.243999,110.284664
dkms-667->dkms-652,dkms-667,dkms-652,141.245107,463.987753
dkms-667->dkms-655,dkms-667,dkms-655,29.419564,2227.633266
dkms-667->dkms-658,dkms-667,dkms-658,91.262895,718.101262
dkms-667->dkms-661,dkms-667,dkms-661,638.281801,102.675652
dkms-667->dkms-664,dkms-667,dkms-664,29.419564,2227.633266
dkms-667->dkms-670,dkms-667,dkms-670,30.683704,2135.856856
dkms-667->dkms-673,dkms-667,dkms-673,157.680476,415.625331
dkms-667->dkms-676,dkms-667,dkms-676,105.653367,620.292581
dkms-667->dkms-679,dkms-667,dkms-679,41.993613,1560.618261
dkms-670->dkms-622,dkms-670,dkms-622,93.067082,704.180239
dkms-670->dkms-625,dkms-670,dkms-625,23.711291,2763.915349
dkms-670->dkms-628,dkms-670,dkms-628,41.993613,1560.618261
dkms-670->dkms-631,dkms-670,dkms-631,40.063905,1635.786635
dkms-670->dkms-634,dkms-670,dkms-634,23.711291,2763.915349
dkms-670->dkms-637,dkms-670,dkms-637,40.063905,1635.786635
dkms-670->dkms-640,dkms-670,dkms-640,93.067082,704.180239
dkms-670->dkms-643,dkms-670,dkms-643,23.711291,2763.915349
dkms-670->dkms-646,dkms-670,dkms-646,23.711291,2763.915349
dkms-670->dkms-649,dkms-670,dkms-649,30.020435,2183.046303
dkms-670->dkms-652,dkms-670,dkms-652,30.020435,2183.046303
dkms-670->dkms-655,dkms-670,dkms-655,41.993613,1560.618261
dkms-670->dkms-658,dkms-670,dkms-658,40.063905,1635.786635
dkms-670->dkms-661,dkms-670,dkms-661,48.715865,1345.270180
dkms-670->dkms-664,dkms-670,dkms-664,41.993613,1560.618261
dkms-670->dkms-667,dkms-670,dkms-667,30.683704,2135.856856
dkms-670->dkms-673,dkms-670,dkms-673,30.683704,2135.856856
dkms-670->dkms-676,dkms-670,dkms-676,48.715865,1345.270180
dkms-670->dkms-679,dkms-670,dkms-679,506.532495,129.381630
dkms-673->dkms-622,dkms-673,dkms-622,30.683704,2135.856856
dkms-673->dkms-625,dkms-673,dkms-625,23.711291,2763.915349
dkms-673->dkms-628,dkms-673,dkms-628,303.919859,215.635793
dkms-673->dkms-631,dkms-673,dkms-631,91.262895,718.101262
dkms-673->dkms-634,dkms-673,dkms-634,23.711291,2763.915349
dkms-673->dkms-637,dkms-673,dkms-637,91.262895,718.101262
dkms-673->dkms-640,dkms-673,dkms-640,30.683704,2135.856856
dkms-673->dkms-643,dkms-673,dkms-643,23.711291,2763.915349
dkms-673->dkms-646,dkms-673,dkms-646,30.020435,2183.046303
dkms-673->dkms-649,dkms-673,dkms-649,30.020435,2183.046303
dkms-673->dkms-652,dkms-673,dkms-652,30.020435,2183.046303
dkms-673->dkms-655,dkms-673,dkms-655,29.419564,2227.633266
dkms-673->dkms-658,dkms-673,dkms-658,91.262895,718.101262
dkms-673->dkms-661,dkms-673,dkms-661,30.683704,2135.856856
dkms-673->dkms-664,dkms-673,dkms-664,29.419564,2227.633266
dkms-673->dkms-667,dkms-673,dkms-667,157.680476,415.625331
dkms-673->dkms-670,dkms-673,dkms-670,30.683704,2135.856856
dkms-673->dkms-676,dkms-673,dkms-676,30.020435,2183.046303
dkms-673->dkms-679,dkms-673,dkms-679,41.993613,1560.618261
dkms-676->dkms-622,dkms-676,dkms-622,48.715865,1345.270180
dkms-676->dkms-625,dkms-676,dkms-625,50.393066,1300.496380
dkms-676->dkms-628,dkms-676,dkms-628,30.020435,2183.046303
dkms-676->dkms-631,dkms-676,dkms-631,40.063905,1635.786635
dkms-676->dkms-634,dkms-676,dkms-634,23.711291,2763.915349
dkms-676->dkms-637,dkms-676,dkms-637,29.419564,2227.633266
dkms-676->dkms-640,dkms-676,dkms-640,48.715865,1345.270180
dkms-676->dkms-643,dkms-676,dkms-643,50.393066,1300.496380
dkms-676->dkms-646,dkms-676,dkms-646,50.393066,1300.496380
dkms-676->dkms-649,dkms-676,dkms-649,32.061085,2044.097995
dkms-676->dkms-652,dkms-676,dkms-652,32.061085,2044.097995
dkms-676->dkms-655,dkms-676,dkms-655,29.419564,2227.633266
dkms-676->dkms-658,dkms-676,dkms-658,40.063905,1635.786635
dkms-676->dkms-661,dkms-676,dkms-661,105.653367,620.292581
dkms-676->dkms-664,dkms-676,dkms-664,29.419564,2227.633266
dkms-676->dkms-667,dkms-676,dkms-667,105.653367,620.292581
dkms-676->dkms-670,dkms-676,dkms-670,48.715865,1345.270180
dkms-676->dkms-673,dkms-676,dkms-673,30.020435,2183.046303
dkms-676->dkms-679,dkms-676,dkms-679,23.711291,2763.915349
dkms-679->dkms-622,dkms-679,dkms-622,93.067082,704.180239
dkms-679->dkms-625,dkms-679,dkms-625,113.237590,578.747747
dkms-679->dkms-628,dkms-679,dkms-628,41.993613,1560.618261
dkms-679->dkms-631,dkms-679,dkms-631,41.993613,1560.618261
dkms-679->dkms-634,dkms-679,dkms-634,113.237590,578.747747
dkms-679->dkms-637,dkms-679,dkms-637,41.993613,1560.618261
dkms-679->dkms-640,dkms-679,dkms-640,93.067082,704.180239
dkms-679->dkms-643,dkms-679,dkms-643,113.237590,578.747747
dkms-679->dkms-646,dkms-679,dkms-646,113.237590,578.747747
dkms-679->dkms-649,dkms-679,dkms-649,29.419564,2227.633266
dkms-679->dkms-652,dkms-679,dkms-652,29.419564,2227.633266
dkms-679->dkms-655,dkms-679,dkms-655,41.993613,1560.618261
dkms-679->dkms-658,dkms-679,dkms-658,40.063905,1635.786635
dkms-679->dkms-661,dkms-679,dkms-661,48.715865,1345.270180
dkms-679->dkms-664,dkms-679,dkms-664,41.993613,1560.618261
dkms-679->dkms-667,dkms-679,dkms-667,41.993613,1560.618261
dkms-679->dkms-670,dkms-679,dkms-670,506.532495,129.381630
dkms-679->dkms-673,dkms-679,dkms-673,41.993613,1560.618261
dkms-679->dkms-676,dkms-679,dkms-676,48.715865,1345.270180
