t_log_iso,t_seconds,src,peer,commodity_id,enc,dec,ack_pending,emit_total,observed_keys_per_s,sdn_rate_keys_per_s,fill_ratio
2026-05-19T05:13:03.459129,0.062575,dkms-850,dkms-853,dkms-850->dkms-853,0,0,0,0,0.0,83.1,0.000000
2026-05-19T05:13:08.459626,5.063072,dkms-850,dkms-853,dkms-850->dkms-853,0,0,0,0,0.0,83.1,0.000000
2026-05-19T05:13:13.459021,10.062467,dkms-850,dkms-853,dkms-850->dkms-853,0,0,0,0,0.0,83.1,0.000000
2026-05-19T05:13:18.459681,15.063127,dkms-850,dkms-853,dkms-850->dkms-853,0,0,0,0,0.0,83.1,0.000000
2026-05-19T05:13:23.458746,20.062192,dkms-850,dkms-853,dkms-850->dkms-853,0,0,0,0,0.0,83.1,0.000000
2026-05-19T05:13:28.459229,25.062675,dkms-850,dkms-853,dkms-850->dkms-853,0,0,0,0,0.0,83.1,0.000000
2026-05-19T05:13:33.459040,30.062486,dkms-850,dkms-853,dkms-850->dkms-853,0,0,0,0,0.0,83.1,0.000000
2026-05-19T05:13:38.459413,35.062859,dkms-850,dkms-853,dkms-850->dkms-853,0,0,0,0,0.0,83.1,0.000000
2026-05-19T05:13:43.459483,40.062929,dkms-850,dkms-853,dkms-850->dkms-853,0,0,0,0,0.0,83.1,0.000000
2026-05-19T05:13:48.458836,45.062282,dkms-850,dkms-853,dkms-850->dkms-853,0,0,0,0,0.0,83.1,0.000000
2026-05-19T05:13:53.458922,50.062368,dkms-850,dkms-853,dkms-850->dkms-853,0,0,0,0,0.0,83.1,0.000000
2026-05-19T05:13:58.459237,55.062683,dkms-850,dkms-853,dkms-850->dkms-853,0,0,0,0,0.0,83.1,0.000000
2026-05-19T05:14:03.459427,60.062873,dkms-850,dkms-853,dkms-850->dkms-853,0,0,0,0,0.0,83.1,0.000000
2026-05-19T05:14:08.458989,65.062435,dkms-850,dkms-853,dkms-850->dkms-853,0,0,0,0,0.0,83.1,0.000000
2026-05-19T05:14:13.458749,70.062195,dkms-850,dkms-853,dkms-850->dkms-853,0,0,0,0,0.0,84.1,0.000000
2026-05-19T05:14:18.459239,75.062685,dkms-850,dkms-853,dkms-850->dkms-853,0,0,0,0,0.0,84.1,0.000000
2026-05-19T05:14:23.458737,80.062183,dkms-850,dkms-853,dkms-850->dkms-853,0,0,0,0,0.0,88.2,0.000000
2026-05-19T05:14:28.459425,85.062871,dkms-850,dkms-853,dkms-850->dkms-853,0,0,0,0,0.0,94.6,0.000000
2026-05-19T05:14:33.459407,90.062853,dkms-850,dkms-853,dkms-850->dkms-853,0,0,0,0,0.0,117.0,0.000000
2026-05-19T05:14:38.459177,95.062623,dkms-850,dkms-853,dkms-850->dkms-853,0,0,0,0,0.0,146.3,0.000000
2026-05-19T05:14:43.459576,100.063022,dkms-850,dkms-853,dkms-850->dkms-853,0,0,0,0,0.0,192.0,0.000000
2026-05-19T05:14:48.458976,105.062422,dkms-850,dkms-853,dkms-850->dkms-853,0,0,0,0,0.0,222.2,0.000000
2026-05-19T05:14:53.459665,110.063111,dkms-850,dkms-853,dkms-850->dkms-853,0,0,0,0,0.0,306.9,0.000000
2026-05-19T05:14:58.459202,115.062648,dkms-850,dkms-853,dkms-850->dkms-853,0,0,0,0,0.0,306.9,0.000000
2026-05-19T05:15:03.458897,120.062343,dkms-850,dkms-853,dkms-850->dkms-853,0,0,0,0,0.0,306.9,0.000000
2026-05-19T05:15:08.459120,125.062566,dkms-850,dkms-853,dkms-850->dkms-853,0,0,0,0,0.0,306.9,0.000000
2026-05-19T05:15:13.459407,130.062853,dkms-850,dkms-853,dkms-850->dkms-853,0,0,0,0,0.0,306.9,0.000000
2026-05-19T05:15:18.458771,135.062217,dkms-850,dkms-853,dkms-850->dkms-853,0,0,0,0,0.0,306.9,0.000000
2026-05-19T05:15:23.459417,140.062863,dkms-850,dkms-853,dkms-850->dkms-853,342,386,0,342,68.4,307.4,0.005219
2026-05-19T05:15:28.458691,145.062137,dkms-850,dkms-853,dkms-850->dkms-853,1896,2106,0,1896,310.8,307.4,0.028931
2026-05-19T05:15:33.458755,150.062201,dkms-850,dkms-853,dkms-850->dkms-853,3566,3988,0,3566,334.0,388.9,0.054413
2026-05-19T05:15:38.458755,155.062201,dkms-850,dkms-853,dkms-850->dkms-853,5502,6222,15,5502,387.2,391.6,0.083954
2026-05-19T05:15:43.458766,160.062212,dkms-850,dkms-853,dkms-850->dkms-853,6917,6908,0,6917,283.0,47.6,0.105545
2026-05-19T05:15:48.458765,165.062211,dkms-850,dkms-853,dkms-850->dkms-853,7157,7169,5,7157,48.0,49.2,0.109207
2026-05-19T05:15:53.459613,170.063059,dkms-850,dkms-853,dkms-850->dkms-853,7412,7438,0,7412,51.0,57.2,0.113098
2026-05-19T05:15:58.458679,175.062125,dkms-850,dkms-853,dkms-850->dkms-853,7828,7876,8,7828,83.2,85.0,0.119446
2026-05-19T05:16:03.459279,180.062725,dkms-850,dkms-853,dkms-850->dkms-853,8257,8309,0,8257,85.8,84.6,0.125992
2026-05-19T05:16:08.458700,185.062146,dkms-850,dkms-853,dkms-850->dkms-853,8675,8756,0,8675,83.6,84.7,0.132370
2026-05-19T05:16:13.459133,190.062579,dkms-850,dkms-853,dkms-850->dkms-853,9103,9201,0,9103,85.6,84.7,0.138901
2026-05-19T05:16:18.459374,195.062820,dkms-850,dkms-853,dkms-850->dkms-853,9525,9661,0,9525,84.4,84.6,0.145340
2026-05-19T05:16:23.459024,200.062470,dkms-850,dkms-853,dkms-850->dkms-853,9963,10134,0,9963,87.6,87.8,0.152023
2026-05-19T05:16:28.459396,205.062842,dkms-850,dkms-853,dkms-850->dkms-853,10398,10620,0,10398,87.0,87.8,0.158661
2026-05-19T05:16:33.458745,210.062191,dkms-850,dkms-853,dkms-850->dkms-853,10839,11102,0,10839,88.2,87.4,0.165390
2026-05-19T05:16:38.459307,215.062753,dkms-850,dkms-853,dkms-850->dkms-853,11271,11611,0,11271,86.4,87.4,0.171982
2026-05-19T05:16:43.459396,220.062842,dkms-850,dkms-853,dkms-850->dkms-853,11717,12115,0,11717,89.2,89.4,0.178787
2026-05-19T05:16:48.458768,225.062214,dkms-850,dkms-853,dkms-850->dkms-853,12194,12666,0,12194,95.4,97.4,0.186066
2026-05-19T05:16:53.459042,230.062488,dkms-850,dkms-853,dkms-850->dkms-853,12690,13210,0,12690,99.2,100.5,0.193634
2026-05-19T05:16:58.458903,235.062349,dkms-850,dkms-853,dkms-850->dkms-853,13222,13786,0,13222,106.4,109.9,0.201752
2026-05-19T05:17:03.458898,240.062344,dkms-850,dkms-853,dkms-850->dkms-853,13795,14400,0,13795,114.6,114.6,0.210495
2026-05-19T05:17:08.459114,245.062560,dkms-850,dkms-853,dkms-850->dkms-853,14372,15023,0,14372,115.4,122.5,0.219299
2026-05-19T05:17:13.459300,250.062746,dkms-850,dkms-853,dkms-850->dkms-853,15026,15723,0,15026,130.8,135.0,0.229279
2026-05-19T05:17:18.459491,255.062937,dkms-850,dkms-853,dkms-850->dkms-853,15694,16440,0,15694,133.6,135.0,0.239471
2026-05-19T05:17:23.459277,260.062723,dkms-850,dkms-853,dkms-850->dkms-853,16367,17171,9,16367,134.6,135.0,0.249741
2026-05-19T05:17:28.459005,265.062451,dkms-850,dkms-853,dkms-850->dkms-853,17070,17943,0,17070,140.6,159.5,0.260468
2026-05-19T05:17:33.458861,270.062307,dkms-850,dkms-853,dkms-850->dkms-853,18128,19355,30,18128,211.6,295.3,0.276611
2026-05-19T05:17:38.459385,275.062831,dkms-850,dkms-853,dkms-850->dkms-853,20045,20017,0,20045,383.4,55.7,0.305862
2026-05-19T05:17:43.459385,280.062831,dkms-850,dkms-853,dkms-850->dkms-853,20436,20440,17,20436,78.2,82.9,0.311829
2026-05-19T05:17:48.459677,285.063123,dkms-850,dkms-853,dkms-850->dkms-853,20863,20861,0,20863,85.4,82.9,0.318344
2026-05-19T05:17:53.458731,290.062177,dkms-850,dkms-853,dkms-850->dkms-853,21281,21291,0,21281,83.6,82.4,0.324722
2026-05-19T05:17:58.459266,295.062712,dkms-850,dkms-853,dkms-850->dkms-853,21694,21722,0,21694,82.6,83.6,0.331024
2026-05-19T05:18:03.458840,300.062286,dkms-850,dkms-853,dkms-850->dkms-853,22108,22151,8,22108,82.8,83.6,0.337341
2026-05-19T05:18:08.459745,305.063191,dkms-850,dkms-853,dkms-850->dkms-853,22528,22590,0,22528,84.0,82.6,0.343750
2026-05-19T05:18:13.458738,310.062184,dkms-850,dkms-853,dkms-850->dkms-853,22937,23017,0,22937,81.8,82.3,0.349991
2026-05-19T05:18:18.459547,315.062993,dkms-850,dkms-853,dkms-850->dkms-853,23352,23458,0,23352,83.0,82.1,0.356323
2026-05-19T05:18:23.458711,320.062157,dkms-850,dkms-853,dkms-850->dkms-853,23756,23901,8,23756,80.8,79.8,0.362488
2026-05-19T05:18:28.459198,325.062644,dkms-850,dkms-853,dkms-850->dkms-853,24165,24389,0,24165,81.8,81.0,0.368729
2026-05-19T05:18:33.458811,330.062257,dkms-850,dkms-853,dkms-850->dkms-853,24566,24871,0,24566,80.2,81.0,0.374847
2026-05-19T05:18:38.459549,335.062995,dkms-850,dkms-853,dkms-850->dkms-853,24975,25362,0,24975,81.8,81.0,0.381088
2026-05-19T05:18:43.458790,340.062236,dkms-850,dkms-853,dkms-850->dkms-853,25377,25863,0,25377,80.4,82.8,0.387222
2026-05-19T05:18:48.459165,345.062611,dkms-850,dkms-853,dkms-850->dkms-853,25799,26379,0,25799,84.4,88.5,0.393661
2026-05-19T05:18:53.458805,350.062251,dkms-850,dkms-853,dkms-850->dkms-853,26247,26935,0,26247,89.6,92.0,0.400497
2026-05-19T05:18:58.459346,355.062792,dkms-850,dkms-853,dkms-850->dkms-853,26721,27513,0,26721,94.8,95.4,0.407730
2026-05-19T05:19:03.459054,360.062500,dkms-850,dkms-853,dkms-850->dkms-853,27198,28090,0,27198,95.4,96.9,0.415009
