architecture,test_id,sae_id,slave_sae_id,request_index,emitted_at_epoch,responded_at_epoch,elapsed_seconds,n_keys_requested,n_keys_received,status_code,success,error
dkms_complete_buffers_tc,ramp-sim61-20260519T071335-4b4dc0,lt-5-4b4dc0-20260519T071347Z-00003,lt-5-4b4dc0-20260519T071347Z-00000,50,1779174871.924668,1779174871.932508,0.007839,2,2,200,true,
dkms_complete_buffers_tc,ramp-sim61-20260519T071335-4b4dc0,lt-5-4b4dc0-20260519T071347Z-00004,lt-5-4b4dc0-20260519T071347Z-00003,51,1779174872.234730,1779174872.243654,0.008924,7,7,200,true,
dkms_complete_buffers_tc,ramp-sim61-20260519T071335-4b4dc0,lt-5-4b4dc0-20260519T071347Z-00003,lt-5-4b4dc0-20260519T071347Z-00002,52,1779174872.627361,1779174872.635709,0.008348,3,3,200,true,
dkms_complete_buffers_tc,ramp-sim61-20260519T071335-4b4dc0,lt-5-4b4dc0-20260519T071347Z-00003,lt-5-4b4dc0-20260519T071347Z-00000,53,1779174873.098177,1779174873.107460,0.009283,5,5,200,true,
dkms_complete_buffers_tc,ramp-sim61-20260519T071335-4b4dc0,lt-5-4b4dc0-20260519T071347Z-00003,lt-5-4b4dc0-20260519T071347Z-00001,54,1779174873.634256,1779174873.642356,0.008101,4,4,200,true,
dkms_complete_buffers_tc,ramp-sim61-20260519T071335-4b4dc0,lt-5-4b4dc0-20260519T071347Z-00000,lt-5-4b4dc0-20260519T071347Z-00001,55,1779174874.086715,1779174874.094705,0.007990,4,4,200,true,
dkms_complete_buffers_tc,ramp-sim61-20260519T071335-4b4dc0,lt-5-4b4dc0-20260519T071347Z-00005,lt-5-4b4dc0-20260519T071347Z-00001,56,1779174874.334790,1779174874.464859,0.130069,4,4,200,true,
dkms_complete_buffers_tc,ramp-sim61-20260519T071335-4b4dc0,lt-5-4b4dc0-20260519T071347Z-00006,lt-5-4b4dc0-20260519T071347Z-00005,57,1779174874.656439,1779174874.784785,0.128346,5,5,200,true,
dkms_complete_buffers_tc,ramp-sim61-20260519T071335-4b4dc0,lt-5-4b4dc0-20260519T071347Z-00005,lt-5-4b4dc0-20260519T071347Z-00001,58,1779174874.797016,1779174874.805285,0.008269,4,4,200,true,
dkms_complete_buffers_tc,ramp-sim61-20260519T071335-4b4dc0,lt-5-4b4dc0-20260519T071347Z-00007,lt-5-4b4dc0-20260519T071347Z-00002,59,1779174874.978768,1779174875.054825,0.076057,2,2,200,true,
dkms_complete_buffers_tc,ramp-sim61-20260519T071335-4b4dc0,lt-5-4b4dc0-20260519T071347Z-00003,lt-5-4b4dc0-20260519T071347Z-00005,60,1779174875.233224,1779174875.287984,0.054760,5,5,200,true,
dkms_complete_buffers_tc,ramp-sim61-20260519T071335-4b4dc0,lt-5-4b4dc0-20260519T071347Z-00008,lt-5-4b4dc0-20260519T071347Z-00007,61,1779174875.302682,1779174875.444832,0.142149,5,5,200,true,
