commodity_id,src,peer,theory_rate_kps,theory_t_saturate_seconds
dkms-1091->dkms-1136,dkms-1091,dkms-1136,21.762417,3011.430156
dkms-1091->dkms-1139,dkms-1091,dkms-1139,99.380112,659.447836
dkms-1094->dkms-1082,dkms-1094,dkms-1082,41.363124,1584.406451
dkms-1094->dkms-1085,dkms-1094,dkms-1085,114.976841,569.993048
dkms-1094->dkms-1088,dkms-1094,dkms-1088,30.467384,2151.021540
dkms-1094->dkms-1091,dkms-1094,dkms-1091,25.450963,2574.991003
dkms-1094->dkms-1097,dkms-1094,dkms-1097,404.044936,162.199781
dkms-1094->dkms-1100,dkms-1094,dkms-1100,68.746905,953.293822
dkms-1094->dkms-1103,dkms-1094,dkms-1103,41.363124,1584.406451
dkms-1094->dkms-1106,dkms-1094,dkms-1106,50.641156,1294.125265
dkms-1094->dkms-1109,dkms-1094,dkms-1109,30.467384,2151.021540
dkms-1094->dkms-1112,dkms-1094,dkms-1112,25.450963,2574.991003
dkms-1094->dkms-1115,dkms-1094,dkms-1115,25.450963,2574.991003
dkms-1094->dkms-1118,dkms-1094,dkms-1118,25.450963,2574.991003
dkms-1094->dkms-1121,dkms-1094,dkms-1121,103.626228,632.426762
dkms-1094->dkms-1124,dkms-1094,dkms-1124,53.849329,1217.025369
dkms-1094->dkms-1127,dkms-1094,dkms-1127,50.641156,1294.125265
dkms-1094->dkms-1130,dkms-1094,dkms-1130,62.658145,1045.929468
dkms-1094->dkms-1133,dkms-1094,dkms-1133,113.782807,575.974542
dkms-1094->dkms-1136,dkms-1094,dkms-1136,41.363124,1584.406451
dkms-1094->dkms-1139,dkms-1094,dkms-1139,141.150151,464.299893
dkms-1097->dkms-1082,dkms-1097,dkms-1082,71.604815,915.245707
dkms-1097->dkms-1085,dkms-1097,dkms-1085,281.587562,232.737553
dkms-1097->dkms-1088,dkms-1097,dkms-1088,30.467384,2151.021540
dkms-1097->dkms-1091,dkms-1097,dkms-1091,25.450963,2574.991003
dkms-1097->dkms-1094,dkms-1097,dkms-1094,404.044936,162.199781
dkms-1097->dkms-1100,dkms-1097,dkms-1100,62.658145,1045.929468
dkms-1097->dkms-1103,dkms-1097,dkms-1103,71.604815,915.245707
dkms-1097->dkms-1106,dkms-1097,dkms-1106,50.641156,1294.125265
dkms-1097->dkms-1109,dkms-1097,dkms-1109,30.467384,2151.021540
dkms-1097->dkms-1112,dkms-1097,dkms-1112,25.450963,2574.991003
dkms-1097->dkms-1115,dkms-1097,dkms-1115,25.450963,2574.991003
dkms-1097->dkms-1118,dkms-1097,dkms-1118,25.450963,2574.991003
dkms-1097->dkms-1121,dkms-1097,dkms-1121,25.450963,2574.991003
dkms-1097->dkms-1124,dkms-1097,dkms-1124,53.849329,1217.025369
dkms-1097->dkms-1127,dkms-1097,dkms-1127,50.641156,1294.125265
dkms-1097->dkms-1130,dkms-1097,dkms-1130,62.658145,1045.929468
dkms-1097->dkms-1133,dkms-1097,dkms-1133,113.782807,575.974542
dkms-1097->dkms-1136,dkms-1097,dkms-1136,71.604815,915.245707
dkms-1097->dkms-1139,dkms-1097,dkms-1139,141.150151,464.299893
dkms-1100->dkms-1082,dkms-1100,dkms-1082,62.658145,1045.929468
dkms-1100->dkms-1085,dkms-1100,dkms-1085,25.450963,2574.991003
dkms-1100->dkms-1088,dkms-1100,dkms-1088,21.762417,3011.430156
dkms-1100->dkms-1091,dkms-1100,dkms-1091,38.798032,1689.157831
dkms-1100->dkms-1094,dkms-1100,dkms-1094,68.746905,953.293822
dkms-1100->dkms-1097,dkms-1100,dkms-1097,62.658145,1045.929468
dkms-1100->dkms-1103,dkms-1100,dkms-1103,41.363124,1584.406451
dkms-1100->dkms-1106,dkms-1100,dkms-1106,25.450963,2574.991003
dkms-1100->dkms-1109,dkms-1100,dkms-1109,21.762417,3011.430156
dkms-1100->dkms-1112,dkms-1100,dkms-1112,53.849329,1217.025369
dkms-1100->dkms-1115,dkms-1100,dkms-1115,38.798032,1689.157831
dkms-1100->dkms-1118,dkms-1100,dkms-1118,38.798032,1689.157831
dkms-1100->dkms-1121,dkms-1100,dkms-1121,38.798032,1689.157831
dkms-1100->dkms-1124,dkms-1100,dkms-1124,53.849329,1217.025369
dkms-1100->dkms-1127,dkms-1100,dkms-1127,25.450963,2574.991003
dkms-1100->dkms-1130,dkms-1100,dkms-1130,146.615059,446.993649
dkms-1100->dkms-1133,dkms-1100,dkms-1133,68.746905,953.293822
dkms-1100->dkms-1136,dkms-1100,dkms-1136,21.762417,3011.430156
dkms-1100->dkms-1139,dkms-1100,dkms-1139,68.746905,953.293822
dkms-1103->dkms-1082,dkms-1103,dkms-1082,603.107384,108.663899
dkms-1103->dkms-1085,dkms-1103,dkms-1085,41.363124,1584.406451
dkms-1103->dkms-1088,dkms-1103,dkms-1088,30.467384,2151.021540
dkms-1103->dkms-1091,dkms-1103,dkms-1091,25.450963,2574.991003
dkms-1103->dkms-1094,dkms-1103,dkms-1094,41.363124,1584.406451
dkms-1103->dkms-1097,dkms-1103,dkms-1097,41.363124,1584.406451
dkms-1103->dkms-1100,dkms-1103,dkms-1100,41.363124,1584.406451
dkms-1103->dkms-1106,dkms-1103,dkms-1106,93.422814,701.498885
dkms-1103->dkms-1109,dkms-1103,dkms-1109,30.467384,2151.021540
dkms-1103->dkms-1112,dkms-1103,dkms-1112,21.762417,3011.430156
dkms-1103->dkms-1115,dkms-1103,dkms-1115,21.762417,3011.430156
dkms-1103->dkms-1118,dkms-1103,dkms-1118,25.450963,2574.991003
dkms-1103->dkms-1121,dkms-1103,dkms-1121,41.363124,1584.406451
dkms-1103->dkms-1124,dkms-1103,dkms-1124,41.363124,1584.406451
dkms-1103->dkms-1127,dkms-1103,dkms-1127,93.422814,701.498885
dkms-1103->dkms-1130,dkms-1103,dkms-1130,41.363124,1584.406451
dkms-1103->dkms-1133,dkms-1103,dkms-1133,41.363124,1584.406451
dkms-1103->dkms-1136,dkms-1103,dkms-1136,281.984023,232.410331
dkms-1103->dkms-1139,dkms-1103,dkms-1139,41.363124,1584.406451
dkms-1106->dkms-1082,dkms-1106,dkms-1082,93.422814,701.498885
dkms-1106->dkms-1085,dkms-1106,dkms-1085,50.641156,1294.125265
dkms-1106->dkms-1088,dkms-1106,dkms-1088,30.467384,2151.021540
dkms-1106->dkms-1091,dkms-1106,dkms-1091,25.450963,2574.991003
dkms-1106->dkms-1094,dkms-1106,dkms-1094,41.363124,1584.406451
dkms-1106->dkms-1097,dkms-1106,dkms-1097,71.604815,915.245707
dkms-1106->dkms-1100,dkms-1106,dkms-1100,25.450963,2574.991003
dkms-1106->dkms-1103,dkms-1106,dkms-1103,93.422814,701.498885
dkms-1106->dkms-1109,dkms-1106,dkms-1109,30.467384,2151.021540
dkms-1106->dkms-1112,dkms-1106,dkms-1112,21.762417,3011.430156
dkms-1106->dkms-1115,dkms-1106,dkms-1115,21.762417,3011.430156
dkms-1106->dkms-1118,dkms-1106,dkms-1118,25.450963,2574.991003
dkms-1106->dkms-1121,dkms-1106,dkms-1121,21.762417,3011.430156
dkms-1106->dkms-1124,dkms-1106,dkms-1124,21.762417,3011.430156
dkms-1106->dkms-1127,dkms-1106,dkms-1127,280.225421,233.868861
dkms-1106->dkms-1130,dkms-1106,dkms-1130,62.658145,1045.929468
dkms-1106->dkms-1133,dkms-1106,dkms-1133,41.363124,1584.406451
dkms-1106->dkms-1136,dkms-1106,dkms-1136,93.422814,701.498885
dkms-1106->dkms-1139,dkms-1106,dkms-1139,41.363124,1584.406451
dkms-1109->dkms-1082,dkms-1109,dkms-1082,30.467384,2151.021540
dkms-1109->dkms-1085,dkms-1109,dkms-1085,21.762417,3011.430156
dkms-1109->dkms-1088,dkms-1109,dkms-1088,337.317470,194.285817
dkms-1109->dkms-1091,dkms-1109,dkms-1091,21.762417,3011.430156
dkms-1109->dkms-1094,dkms-1109,dkms-1094,30.467384,2151.021540
dkms-1109->dkms-1097,dkms-1109,dkms-1097,30.467384,2151.021540
dkms-1109->dkms-1100,dkms-1109,dkms-1100,21.762417,3011.430156
dkms-1109->dkms-1103,dkms-1109,dkms-1103,30.467384,2151.021540
dkms-1109->dkms-1106,dkms-1109,dkms-1106,30.467384,2151.021540
dkms-1109->dkms-1112,dkms-1109,dkms-1112,21.762417,3011.430156
dkms-1109->dkms-1115,dkms-1109,dkms-1115,21.762417,3011.430156
dkms-1109->dkms-1118,dkms-1109,dkms-1118,21.762417,3011.430156
dkms-1109->dkms-1121,dkms-1109,dkms-1121,21.762417,3011.430156
dkms-1109->dkms-1124,dkms-1109,dkms-1124,21.762417,3011.430156
dkms-1109->dkms-1127,dkms-1109,dkms-1127,30.467384,2151.021540
dkms-1109->dkms-1130,dkms-1109,dkms-1130,21.762417,3011.430156
dkms-1109->dkms-1133,dkms-1109,dkms-1133,21.762417,3011.430156
dkms-1109->dkms-1136,dkms-1109,dkms-1136,30.467384,2151.021540
dkms-1109->dkms-1139,dkms-1109,dkms-1139,21.762417,3011.430156
dkms-1112->dkms-1082,dkms-1112,dkms-1082,21.762417,3011.430156
dkms-1112->dkms-1085,dkms-1112,dkms-1085,25.450963,2574.991003
dkms-1112->dkms-1088,dkms-1112,dkms-1088,21.762417,3011.430156
dkms-1112->dkms-1091,dkms-1112,dkms-1091,48.775889,1343.614673
dkms-1112->dkms-1094,dkms-1112,dkms-1094,53.849329,1217.025369
dkms-1112->dkms-1097,dkms-1112,dkms-1097,53.849329,1217.025369
dkms-1112->dkms-1100,dkms-1112,dkms-1100,53.849329,1217.025369
dkms-1112->dkms-1103,dkms-1112,dkms-1103,21.762417,3011.430156
dkms-1112->dkms-1106,dkms-1112,dkms-1106,21.762417,3011.430156
dkms-1112->dkms-1109,dkms-1112,dkms-1109,21.762417,3011.430156
dkms-1112->dkms-1115,dkms-1112,dkms-1115,91.929023,712.897819
dkms-1112->dkms-1118,dkms-1112,dkms-1118,48.775889,1343.614673
dkms-1112->dkms-1121,dkms-1112,dkms-1121,91.929023,712.897819
dkms-1112->dkms-1124,dkms-1112,dkms-1124,364.868922,179.615188
dkms-1112->dkms-1127,dkms-1112,dkms-1127,25.450963,2574.991003
dkms-1112->dkms-1130,dkms-1112,dkms-1130,53.849329,1217.025369
dkms-1112->dkms-1133,dkms-1112,dkms-1133,53.849329,1217.025369
dkms-1112->dkms-1136,dkms-1112,dkms-1136,21.762417,3011.430156
dkms-1112->dkms-1139,dkms-1112,dkms-1139,91.929023,712.897819
dkms-1115->dkms-1082,dkms-1115,dkms-1082,21.762417,3011.430156
dkms-1115->dkms-1085,dkms-1115,dkms-1085,25.450963,2574.991003
dkms-1115->dkms-1088,dkms-1115,dkms-1088,21.762417,3011.430156
dkms-1115->dkms-1091,dkms-1115,dkms-1091,48.775889,1343.614673
dkms-1115->dkms-1094,dkms-1115,dkms-1094,25.450963,2574.991003
dkms-1115->dkms-1097,dkms-1115,dkms-1097,25.450963,2574.991003
dkms-1115->dkms-1100,dkms-1115,dkms-1100,38.798032,1689.157831
dkms-1115->dkms-1103,dkms-1115,dkms-1103,21.762417,3011.430156
dkms-1115->dkms-1106,dkms-1115,dkms-1106,21.762417,3011.430156
dkms-1115->dkms-1109,dkms-1115,dkms-1109,21.762417,3011.430156
dkms-1115->dkms-1112,dkms-1115,dkms-1112,91.929023,712.897819
dkms-1115->dkms-1118,dkms-1115,dkms-1118,48.775889,1343.614673
dkms-1115->dkms-1121,dkms-1115,dkms-1121,308.542527,212.405079
dkms-1115->dkms-1124,dkms-1115,dkms-1124,91.929023,712.897819
dkms-1115->dkms-1127,dkms-1115,dkms-1127,25.450963,2574.991003
dkms-1115->dkms-1130,dkms-1115,dkms-1130,38.798032,1689.157831
dkms-1115->dkms-1133,dkms-1115,dkms-1133,38.798032,1689.157831
dkms-1115->dkms-1136,dkms-1115,dkms-1136,21.762417,3011.430156
dkms-1115->dkms-1139,dkms-1115,dkms-1139,103.626228,632.426762
dkms-1118->dkms-1082,dkms-1118,dkms-1082,25.450963,2574.991003
dkms-1118->dkms-1085,dkms-1118,dkms-1085,25.450963,2574.991003
dkms-1118->dkms-1088,dkms-1118,dkms-1088,21.762417,3011.430156
dkms-1118->dkms-1091,dkms-1118,dkms-1091,99.380112,659.447836
dkms-1118->dkms-1094,dkms-1118,dkms-1094,25.450963,2574.991003
dkms-1118->dkms-1097,dkms-1118,dkms-1097,25.450963,2574.991003
dkms-1118->dkms-1100,dkms-1118,dkms-1100,38.798032,1689.157831
dkms-1118->dkms-1103,dkms-1118,dkms-1103,25.450963,2574.991003
dkms-1118->dkms-1106,dkms-1118,dkms-1106,25.450963,2574.991003
dkms-1118->dkms-1109,dkms-1118,dkms-1109,21.762417,3011.430156
dkms-1118->dkms-1112,dkms-1118,dkms-1112,48.775889,1343.614673
dkms-1118->dkms-1115,dkms-1118,dkms-1115,48.775889,1343.614673
dkms-1118->dkms-1121,dkms-1118,dkms-1121,318.593813,205.703932
dkms-1118->dkms-1124,dkms-1118,dkms-1124,38.798032,1689.157831
dkms-1118->dkms-1127,dkms-1118,dkms-1127,25.450963,2574.991003
dkms-1118->dkms-1130,dkms-1118,dkms-1130,38.798032,1689.157831
dkms-1118->dkms-1133,dkms-1118,dkms-1133,38.798032,1689.157831
dkms-1118->dkms-1136,dkms-1118,dkms-1136,21.762417,3011.430156
dkms-1118->dkms-1139,dkms-1118,dkms-1139,103.626228,632.426762
dkms-1121->dkms-1082,dkms-1121,dkms-1082,21.762417,3011.430156
dkms-1121->dkms-1085,dkms-1121,dkms-1085,25.450963,2574.991003
dkms-1121->dkms-1088,dkms-1121,dkms-1088,21.762417,3011.430156
dkms-1121->dkms-1091,dkms-1121,dkms-1091,99.380112,659.447836
dkms-1121->dkms-1094,dkms-1121,dkms-1094,103.626228,632.426762
dkms-1121->dkms-1097,dkms-1121,dkms-1097,25.450963,2574.991003
dkms-1121->dkms-1100,dkms-1121,dkms-1100,38.798032,1689.157831
dkms-1121->dkms-1103,dkms-1121,dkms-1103,41.363124,1584.406451
dkms-1121->dkms-1106,dkms-1121,dkms-1106,21.762417,3011.430156
dkms-1121->dkms-1109,dkms-1121,dkms-1109,21.762417,3011.430156
dkms-1121->dkms-1112,dkms-1121,dkms-1112,91.929023,712.897819
dkms-1121->dkms-1115,dkms-1121,dkms-1115,308.542527,212.405079
dkms-1121->dkms-1118,dkms-1121,dkms-1118,318.593813,205.703932
dkms-1121->dkms-1124,dkms-1121,dkms-1124,91.929023,712.897819
dkms-1121->dkms-1127,dkms-1121,dkms-1127,25.450963,2574.991003
dkms-1121->dkms-1130,dkms-1121,dkms-1130,38.798032,1689.157831
dkms-1121->dkms-1133,dkms-1121,dkms-1133,103.626228,632.426762
dkms-1121->dkms-1136,dkms-1121,dkms-1136,21.762417,3011.430156
dkms-1121->dkms-1139,dkms-1121,dkms-1139,103.626228,632.426762
dkms-1124->dkms-1082,dkms-1124,dkms-1082,53.849329,1217.025369
dkms-1124->dkms-1085,dkms-1124,dkms-1085,25.450963,2574.991003
dkms-1124->dkms-1088,dkms-1124,dkms-1088,21.762417,3011.430156
dkms-1124->dkms-1091,dkms-1124,dkms-1091,38.798032,1689.157831
dkms-1124->dkms-1094,dkms-1124,dkms-1094,53.849329,1217.025369
dkms-1124->dkms-1097,dkms-1124,dkms-1097,53.849329,1217.025369
dkms-1124->dkms-1100,dkms-1124,dkms-1100,53.849329,1217.025369
dkms-1124->dkms-1103,dkms-1124,dkms-1103,41.363124,1584.406451
dkms-1124->dkms-1106,dkms-1124,dkms-1106,25.450963,2574.991003
dkms-1124->dkms-1109,dkms-1124,dkms-1109,21.762417,3011.430156
dkms-1124->dkms-1112,dkms-1124,dkms-1112,364.868922,179.615188
dkms-1124->dkms-1115,dkms-1124,dkms-1115,91.929023,712.897819
dkms-1124->dkms-1118,dkms-1124,dkms-1118,38.798032,1689.157831
dkms-1124->dkms-1121,dkms-1124,dkms-1121,38.798032,1689.157831
dkms-1124->dkms-1127,dkms-1124,dkms-1127,25.450963,2574.991003
dkms-1124->dkms-1130,dkms-1124,dkms-1130,53.849329,1217.025369
dkms-1124->dkms-1133,dkms-1124,dkms-1133,53.849329,1217.025369
dkms-1124->dkms-1136,dkms-1124,dkms-1136,21.762417,3011.430156
dkms-1124->dkms-1139,dkms-1124,dkms-1139,53.849329,1217.025369
dkms-1127->dkms-1082,dkms-1127,dkms-1082,50.641156,1294.125265
dkms-1127->dkms-1085,dkms-1127,dkms-1085,50.641156,1294.125265
dkms-1127->dkms-1088,dkms-1127,dkms-1088,30.467384,2151.021540
dkms-1127->dkms-1091,dkms-1127,dkms-1091,25.450963,2574.991003
dkms-1127->dkms-1094,dkms-1127,dkms-1094,50.641156,1294.125265
dkms-1127->dkms-1097,dkms-1127,dkms-1097,50.641156,1294.125265
dkms-1127->dkms-1100,dkms-1127,dkms-1100,25.450963,2574.991003
dkms-1127->dkms-1103,dkms-1127,dkms-1103,41.363124,1584.406451
dkms-1127->dkms-1106,dkms-1127,dkms-1106,280.225421,233.868861
dkms-1127->dkms-1109,dkms-1127,dkms-1109,30.467384,2151.021540
dkms-1127->dkms-1112,dkms-1127,dkms-1112,25.450963,2574.991003
dkms-1127->dkms-1115,dkms-1127,dkms-1115,25.450963,2574.991003
dkms-1127->dkms-1118,dkms-1127,dkms-1118,25.450963,2574.991003
dkms-1127->dkms-1121,dkms-1127,dkms-1121,25.450963,2574.991003
dkms-1127->dkms-1124,dkms-1127,dkms-1124,25.450963,2574.991003
dkms-1127->dkms-1130,dkms-1127,dkms-1130,50.641156,1294.125265
dkms-1127->dkms-1133,dkms-1127,dkms-1133,50.641156,1294.125265
dkms-1127->dkms-1136,dkms-1127,dkms-1136,93.422814,701.498885
dkms-1127->dkms-1139,dkms-1127,dkms-1139,50.641156,1294.125265
dkms-1130->dkms-1082,dkms-1130,dkms-1082,62.658145,1045.929468
dkms-1130->dkms-1085,dkms-1130,dkms-1085,62.658145,1045.929468
dkms-1130->dkms-1088,dkms-1130,dkms-1088,30.467384,2151.021540
dkms-1130->dkms-1091,dkms-1130,dkms-1091,38.798032,1689.157831
dkms-1130->dkms-1094,dkms-1130,dkms-1094,62.658145,1045.929468
dkms-1130->dkms-1097,dkms-1130,dkms-1097,62.658145,1045.929468
dkms-1130->dkms-1100,dkms-1130,dkms-1100,146.615059,446.993649
dkms-1130->dkms-1103,dkms-1130,dkms-1103,62.658145,1045.929468
dkms-1130->dkms-1106,dkms-1130,dkms-1106,50.641156,1294.125265
dkms-1130->dkms-1109,dkms-1130,dkms-1109,30.467384,2151.021540
dkms-1130->dkms-1112,dkms-1130,dkms-1112,53.849329,1217.025369
dkms-1130->dkms-1115,dkms-1130,dkms-1115,38.798032,1689.157831
dkms-1130->dkms-1118,dkms-1130,dkms-1118,38.798032,1689.157831
dkms-1130->dkms-1121,dkms-1130,dkms-1121,38.798032,1689.157831
dkms-1130->dkms-1124,dkms-1130,dkms-1124,53.849329,1217.025369
dkms-1130->dkms-1127,dkms-1130,dkms-1127,50.641156,1294.125265
dkms-1130->dkms-1133,dkms-1130,dkms-1133,68.746905,953.293822
dkms-1130->dkms-1136,dkms-1130,dkms-1136,62.658145,1045.929468
dkms-1130->dkms-1139,dkms-1130,dkms-1139,62.658145,1045.929468
dkms-1133->dkms-1082,dkms-1133,dkms-1082,41.363124,1584.406451
dkms-1133->dkms-1085,dkms-1133,dkms-1085,113.782807,575.974542
dkms-1133->dkms-1088,dkms-1133,dkms-1088,21.762417,3011.430156
dkms-1133->dkms-1091,dkms-1133,dkms-1091,38.798032,1689.157831
dkms-1133->dkms-1094,dkms-1133,dkms-1094,113.782807,575.974542
dkms-1133->dkms-1097,dkms-1133,dkms-1097,113.782807,575.974542
dkms-1133->dkms-1100,dkms-1133,dkms-1100,68.746905,953.293822
dkms-1133->dkms-1103,dkms-1133,dkms-1103,41.363124,1584.406451
dkms-1133->dkms-1106,dkms-1133,dkms-1106,50.641156,1294.125265
dkms-1133->dkms-1109,dkms-1133,dkms-1109,21.762417,3011.430156
dkms-1133->dkms-1112,dkms-1133,dkms-1112,53.849329,1217.025369
dkms-1133->dkms-1115,dkms-1133,dkms-1115,38.798032,1689.157831
dkms-1133->dkms-1118,dkms-1133,dkms-1118,38.798032,1689.157831
dkms-1133->dkms-1121,dkms-1133,dkms-1121,103.626228,632.426762
dkms-1133->dkms-1124,dkms-1133,dkms-1124,53.849329,1217.025369
dkms-1133->dkms-1127,dkms-1133,dkms-1127,50.641156,1294.125265
dkms-1133->dkms-1130,dkms-1133,dkms-1130,68.746905,953.293822
dkms-1133->dkms-1136,dkms-1133,dkms-1136,41.363124,1584.406451
dkms-1133->dkms-1139,dkms-1133,dkms-1139,533.732319,122.788142
dkms-1136->dkms-1082,dkms-1136,dkms-1082,199.372991,328.710521
dkms-1136->dkms-1085,dkms-1136,dkms-1085,71.604815,915.245707
dkms-1136->dkms-1088,dkms-1136,dkms-1088,30.467384,2151.021540
dkms-1136->dkms-1091,dkms-1136,dkms-1091,21.762417,3011.430156
dkms-1136->dkms-1094,dkms-1136,dkms-1094,41.363124,1584.406451
dkms-1136->dkms-1097,dkms-1136,dkms-1097,71.604815,915.245707
dkms-1136->dkms-1100,dkms-1136,dkms-1100,21.762417,3011.430156
dkms-1136->dkms-1103,dkms-1136,dkms-1103,281.984023,232.410331
dkms-1136->dkms-1106,dkms-1136,dkms-1106,93.422814,701.498885
dkms-1136->dkms-1109,dkms-1136,dkms-1109,30.467384,2151.021540
dkms-1136->dkms-1112,dkms-1136,dkms-1112,21.762417,3011.430156
dkms-1136->dkms-1115,dkms-1136,dkms-1115,21.762417,3011.430156
dkms-1136->dkms-1118,dkms-1136,dkms-1118,21.762417,3011.430156
dkms-1136->dkms-1121,dkms-1136,dkms-1121,21.762417,3011.430156
dkms-1136->dkms-1124,dkms-1136,dkms-1124,21.762417,3011.430156
dkms-1136->dkms-1127,dkms-1136,dkms-1127,93.422814,701.498885
dkms-1136->dkms-1130,dkms-1136,dkms-1130,62.658145,1045.929468
