src,peer,commodity_id,samples,max_enc,enc_at_sat,t_first_emit,t_saturated,t_observed_seconds,t_theoretical_seconds,ratio,saturated,theory_rate_keys_per_s,last_sdn_rate_keys_per_s,last_observed_keys_per_s
dkms-1106,dkms-1094,dkms-1106->dkms-1094,122,22593,,2026-05-19T07:03:35.693898,,,1584.4064514390614,,False,41.36312367352198,35.4,34.2
dkms-1106,dkms-1097,dkms-1106->dkms-1097,122,22604,,2026-05-19T07:03:35.693903,,,915.2457074708244,,False,71.60481547747561,35.4,34.8
dkms-1106,dkms-1100,dkms-1106->dkms-1100,122,20072,,2026-05-19T07:03:35.693909,,,2574.991003160031,,False,25.450962709995554,12.9,5.2
dkms-1106,dkms-1103,dkms-1106->dkms-1103,122,57764,,2026-05-19T07:03:35.693915,,,701.4988852698951,,False,93.42281417138052,122.7,124.2
dkms-1106,dkms-1109,dkms-1106->dkms-1109,122,18023,,2026-05-19T07:03:35.693920,,,2151.0215401700016,,False,30.467384345588883,34.0,34.4
dkms-1106,dkms-1112,dkms-1106->dkms-1112,122,14327,,2026-05-19T07:03:35.693939,,,3011.430156238003,,False,21.762417389706343,25.7,25.8
dkms-1106,dkms-1115,dkms-1106->dkms-1115,122,14292,,2026-05-19T07:03:35.693945,,,3011.430156238003,,False,21.762417389706343,25.7,25.8
dkms-1106,dkms-1118,dkms-1106->dkms-1118,122,13905,,2026-05-19T07:03:35.693951,,,2574.991003160031,,False,25.450962709995554,25.7,12.4
dkms-1106,dkms-1121,dkms-1106->dkms-1121,122,19829,,2026-05-19T07:03:35.693957,,,3011.430156238003,,False,21.762417389706343,8.0,37.2
dkms-1106,dkms-1124,dkms-1106->dkms-1124,122,19830,,2026-05-19T07:03:35.693963,,,3011.430156238003,,False,21.762417389706343,8.0,37.2
dkms-1106,dkms-1127,dkms-1106->dkms-1127,122,62283,62283,2026-05-19T07:03:35.693969,2026-05-19T07:11:05.694310,450.000341,233.8688611727629,1.9241567207511951,True,280.22542065395976,0.0,0.0
dkms-1106,dkms-1130,dkms-1106->dkms-1130,122,22329,,2026-05-19T07:03:35.693975,,,1045.9294680315588,,False,62.65814474406087,35.4,34.4
dkms-1106,dkms-1133,dkms-1106->dkms-1133,122,22567,,2026-05-19T07:03:35.693980,,,1584.4064514390614,,False,41.36312367352198,35.4,34.8
dkms-1106,dkms-1136,dkms-1106->dkms-1136,122,54104,,2026-05-19T07:03:35.693985,,,701.4988852698951,,False,93.42281417138052,61.3,62.8
dkms-1106,dkms-1139,dkms-1106->dkms-1139,122,22582,,2026-05-19T07:03:35.693990,,,1584.4064514390614,,False,41.36312367352198,35.4,34.8
dkms-1109,dkms-1082,dkms-1109->dkms-1082,121,17996,,2026-05-19T07:03:26.108254,,,2151.0215401700016,,False,30.467384345588883,33.7,33.4
dkms-1109,dkms-1085,dkms-1109->dkms-1085,121,14822,,2026-05-19T07:03:41.107402,,,3011.430156238003,,False,21.762417389706343,29.4,9.2
dkms-1109,dkms-1088,dkms-1109->dkms-1088,121,62408,62408,2026-05-19T07:03:36.107799,2026-05-19T07:08:51.107502,314.999703,194.28581653148402,1.6213211474907347,True,337.31746954044837,0.0,0.0
