src,peer,commodity_id,samples,max_enc,enc_at_sat,t_first_emit,t_saturated,t_observed_seconds,t_theoretical_seconds,ratio,saturated,theory_rate_keys_per_s,last_sdn_rate_keys_per_s,last_observed_keys_per_s
dkms-1029,dkms-1032,dkms-1029->dkms-1032,122,62511,62339,2026-05-19T06:26:42.912419,2026-05-19T06:33:42.913254,420.000835,225.0134612382069,1.8665587058161504,True,291.2536860655699,0.0,0.0
dkms-1029,dkms-1035,dkms-1029->dkms-1035,122,62467,62305,2026-05-19T06:26:57.912530,2026-05-19T06:33:42.913279,405.000749,412.52467893671275,0.9817612610326593,True,158.86564694485628,0.0,0.0
dkms-1029,dkms-1038,dkms-1029->dkms-1038,122,62282,62282,2026-05-19T06:28:57.912354,2026-05-19T06:33:32.912677,275.000323,101.02645198450107,2.7220625647844097,True,648.7013916914966,0.0,0.0
dkms-1029,dkms-1041,dkms-1029->dkms-1041,122,27523,,2026-05-19T06:26:57.912542,,,1320.0789725974807,,False,49.645514670267595,39.7,40.2
dkms-1029,dkms-1044,dkms-1029->dkms-1044,122,31993,,2026-05-19T06:26:57.912548,,,1320.0789725974807,,False,49.645514670267595,59.6,60.2
dkms-1029,dkms-1047,dkms-1029->dkms-1047,122,32055,,2026-05-19T06:26:57.912554,,,1320.0789725974807,,False,49.645514670267595,59.6,59.0
dkms-1029,dkms-1050,dkms-1029->dkms-1050,122,32005,,2026-05-19T06:26:57.912559,,,1320.0789725974807,,False,49.645514670267595,59.6,60.4
dkms-1032,dkms-1029,dkms-1032->dkms-1029,122,62495,62346,2026-05-19T06:26:57.742258,2026-05-19T06:33:42.741613,404.999355,225.0134612382069,1.7998894500416305,True,291.2536860655699,0.0,0.0
dkms-1032,dkms-1035,dkms-1032->dkms-1035,122,62324,62324,2026-05-19T06:26:57.742283,2026-05-19T06:33:47.742643,410.00036,412.52467893671275,0.993880805038818,True,158.86564694485628,0.0,0.0
dkms-1032,dkms-1038,dkms-1032->dkms-1038,122,62281,62281,2026-05-19T06:28:57.742122,2026-05-19T06:33:42.741651,284.999529,225.0134612382069,1.2665887962066846,True,291.2536860655699,0.0,0.0
dkms-1032,dkms-1041,dkms-1032->dkms-1041,122,27523,,2026-05-19T06:26:57.742292,,,1320.0789725974807,,False,49.645514670267595,39.7,40.2
dkms-1032,dkms-1044,dkms-1032->dkms-1044,122,31988,,2026-05-19T06:26:57.742296,,,1320.0789725974807,,False,49.645514670267595,59.6,60.2
dkms-1032,dkms-1047,dkms-1032->dkms-1047,122,32055,,2026-05-19T06:26:57.742300,,,1320.0789725974807,,False,49.645514670267595,59.6,60.2
dkms-1032,dkms-1050,dkms-1032->dkms-1050,122,32024,,2026-05-19T06:26:57.742305,,,1320.0789725974807,,False,49.645514670267595,59.6,60.2
dkms-1035,dkms-1029,dkms-1035->dkms-1029,122,62451,62288,2026-05-19T06:26:57.912516,2026-05-19T06:33:42.913483,405.000967,412.52467893671275,0.9817617894858917,True,158.86564694485628,0.0,0.0
dkms-1035,dkms-1032,dkms-1035->dkms-1032,122,62503,62341,2026-05-19T06:26:42.912888,2026-05-19T06:33:42.913520,420.000632,412.52467893671275,1.0181224383534013,True,158.86564694485628,0.0,0.0
dkms-1035,dkms-1038,dkms-1035->dkms-1038,122,62334,62334,2026-05-19T06:26:57.912563,2026-05-19T06:33:47.913511,410.000948,126.93067044206542,3.2301172488262835,True,516.3133525707831,0.0,0.0
dkms-1035,dkms-1041,dkms-1035->dkms-1041,122,22960,,2026-05-19T06:26:57.912569,,,1320.0789725974807,,False,49.645514670267595,19.9,20.0
dkms-1035,dkms-1044,dkms-1035->dkms-1044,122,27546,,2026-05-19T06:26:47.913365,,,1320.0789725974807,,False,49.645514670267595,39.7,40.2
dkms-1035,dkms-1047,dkms-1035->dkms-1047,122,27432,,2026-05-19T06:26:47.913369,,,1320.0789725974807,,False,49.645514670267595,39.7,40.0
dkms-1035,dkms-1050,dkms-1035->dkms-1050,122,27522,,2026-05-19T06:26:57.912586,,,1320.0789725974807,,False,49.645514670267595,39.7,40.2
dkms-1038,dkms-1029,dkms-1038->dkms-1029,121,62446,62446,2026-05-19T06:27:00.719710,2026-05-19T06:33:30.719626,389.999916,101.02645198450107,3.8603742716791802,True,648.7013916914966,0.0,0.0
dkms-1038,dkms-1032,dkms-1038->dkms-1032,121,62342,62342,2026-05-19T06:26:45.718926,2026-05-19T06:33:45.719636,420.00071,412.52467893671275,1.0181226274329982,True,158.86564694485628,0.0,0.0
dkms-1038,dkms-1035,dkms-1038->dkms-1035,121,62421,62421,2026-05-19T06:27:00.719741,2026-05-19T06:33:45.719641,404.9999,126.93067044206542,3.190717409665404,True,516.3133525707831,0.0,0.0
dkms-1038,dkms-1041,dkms-1038->dkms-1041,121,27449,,2026-05-19T06:26:45.718938,,,1320.0789725974807,,False,49.645514670267595,39.7,39.2
dkms-1038,dkms-1044,dkms-1038->dkms-1044,121,31852,,2026-05-19T06:26:50.719732,,,1320.0789725974807,,False,49.645514670267595,59.6,59.0
dkms-1038,dkms-1047,dkms-1038->dkms-1047,121,31840,,2026-05-19T06:26:50.719740,,,1320.0789725974807,,False,49.645514670267595,59.6,59.0
dkms-1038,dkms-1050,dkms-1038->dkms-1050,121,31854,,2026-05-19T06:26:45.718954,,,1320.0789725974807,,False,49.645514670267595,59.6,59.0
dkms-1041,dkms-1029,dkms-1041->dkms-1029,121,27390,,2026-05-19T06:27:00.725883,,,1320.0789725974807,,False,49.645514670267595,39.7,40.2
dkms-1041,dkms-1032,dkms-1041->dkms-1032,121,27340,,2026-05-19T06:26:50.726028,,,1320.0789725974807,,False,49.645514670267595,39.7,40.2
dkms-1041,dkms-1035,dkms-1041->dkms-1035,121,22983,,2026-05-19T06:27:00.725907,,,1320.0789725974807,,False,49.645514670267595,19.9,20.2
dkms-1041,dkms-1038,dkms-1041->dkms-1038,121,27439,,2026-05-19T06:26:45.725280,,,1320.0789725974807,,False,49.645514670267595,39.7,40.2
dkms-1041,dkms-1044,dkms-1041->dkms-1044,121,62445,62278,2026-05-19T06:26:45.725284,2026-05-19T06:32:45.725067,359.999783,412.52467893671275,0.8726745365341625,True,158.86564694485628,0.0,0.0
dkms-1041,dkms-1047,dkms-1041->dkms-1047,121,62462,62296,2026-05-19T06:27:00.725920,2026-05-19T06:32:45.725071,344.999151,412.52467893671275,0.8363115435644708,True,158.86564694485628,0.0,0.0
dkms-1041,dkms-1050,dkms-1041->dkms-1050,121,62465,62298,2026-05-19T06:26:50.726058,2026-05-19T06:32:45.725076,354.999018,126.93067044206542,2.7967946341387293,True,516.3133525707831,0.0,0.0
dkms-1044,dkms-1029,dkms-1044->dkms-1029,121,31921,,2026-05-19T06:26:55.730556,,,1320.0789725974807,,False,49.645514670267595,59.6,60.2
dkms-1044,dkms-1032,dkms-1044->dkms-1032,121,31854,,2026-05-19T06:26:45.730273,,,1320.0789725974807,,False,49.645514670267595,59.6,59.0
dkms-1044,dkms-1035,dkms-1044->dkms-1035,121,27341,,2026-05-19T06:26:45.730278,,,1320.0789725974807,,False,49.645514670267595,39.7,40.2
dkms-1044,dkms-1038,dkms-1044->dkms-1038,121,31858,,2026-05-19T06:26:50.730196,,,1320.0789725974807,,False,49.645514670267595,59.6,60.2
dkms-1044,dkms-1041,dkms-1044->dkms-1041,121,62366,62366,2026-05-19T06:26:45.730286,2026-05-19T06:32:45.730073,359.999787,412.52467893671275,0.8726745462305522,True,158.86564694485628,0.0,0.0
dkms-1044,dkms-1047,dkms-1044->dkms-1047,121,62361,62361,2026-05-19T06:26:45.730291,2026-05-19T06:32:45.730078,359.999787,225.0134612382069,1.5999033347560128,True,291.2536860655699,0.0,0.0
dkms-1044,dkms-1050,dkms-1044->dkms-1050,121,62366,62366,2026-05-19T06:26:50.730211,2026-05-19T06:32:50.730729,360.000518,412.52467893671275,0.8726763182457487,True,158.86564694485628,0.0,0.0
dkms-1047,dkms-1029,dkms-1047->dkms-1029,121,31879,,2026-05-19T06:27:00.720778,,,1320.0789725974807,,False,49.645514670267595,59.6,60.2
dkms-1047,dkms-1032,dkms-1047->dkms-1032,121,31929,,2026-05-19T06:26:50.720775,,,1320.0789725974807,,False,49.645514670267595,59.6,60.2
dkms-1047,dkms-1035,dkms-1047->dkms-1035,121,27396,,2026-05-19T06:26:50.720779,,,1320.0789725974807,,False,49.645514670267595,39.7,40.2
dkms-1047,dkms-1038,dkms-1047->dkms-1038,121,31844,,2026-05-19T06:26:50.720784,,,1320.0789725974807,,False,49.645514670267595,59.6,59.0
dkms-1047,dkms-1041,dkms-1047->dkms-1041,121,62495,62329,2026-05-19T06:27:00.720816,2026-05-19T06:32:45.720864,345.000048,412.52467893671275,0.8363137179798351,True,158.86564694485628,0.0,0.0
dkms-1047,dkms-1044,dkms-1047->dkms-1044,121,62368,62368,2026-05-19T06:26:50.720792,2026-05-19T06:32:45.720869,355.000077,225.0134612382069,1.577683730771044,True,291.2536860655699,0.0,0.0
dkms-1047,dkms-1050,dkms-1047->dkms-1050,121,62419,62419,2026-05-19T06:27:00.720824,2026-05-19T06:32:25.720069,324.999245,101.02645198450107,3.2169717793302253,True,648.7013916914966,0.0,0.0
dkms-1050,dkms-1029,dkms-1050->dkms-1029,121,31919,,2026-05-19T06:26:56.831335,,,1320.0789725974807,,False,49.645514670267595,59.6,59.0
dkms-1050,dkms-1032,dkms-1050->dkms-1032,121,31919,,2026-05-19T06:26:46.831893,,,1320.0789725974807,,False,49.645514670267595,59.6,59.0
dkms-1050,dkms-1035,dkms-1050->dkms-1035,121,27451,,2026-05-19T06:27:01.831718,,,1320.0789725974807,,False,49.645514670267595,39.7,40.2
dkms-1050,dkms-1038,dkms-1050->dkms-1038,121,31946,,2026-05-19T06:26:46.831902,,,1320.0789725974807,,False,49.645514670267595,59.6,60.2
dkms-1050,dkms-1041,dkms-1050->dkms-1041,121,62476,62476,2026-05-19T06:26:46.831907,2026-05-19T06:32:46.832219,360.000312,126.93067044206542,2.8361964113654774,True,516.3133525707831,0.0,0.0
dkms-1050,dkms-1044,dkms-1050->dkms-1044,121,62567,62567,2026-05-19T06:26:46.831911,2026-05-19T06:32:46.832223,360.000312,225.0134612382069,1.5999056679497563,True,291.2536860655699,0.0,0.0
dkms-1050,dkms-1047,dkms-1050->dkms-1047,121,62299,62299,2026-05-19T06:27:01.831735,2026-05-19T06:32:26.831694,324.999959,101.02645198450107,3.2169788467861835,True,648.7013916914966,0.0,0.0
