commodity_id,src,peer,theory_rate_kps,theory_t_saturate_seconds
dkms-1013->dkms-1025,dkms-1013,dkms-1025,25.875844,2532.709657
dkms-1013->dkms-968,dkms-1013,dkms-968,56.188493,1166.359817
dkms-1013->dkms-971,dkms-1013,dkms-971,39.582686,1655.673374
dkms-1013->dkms-974,dkms-1013,dkms-974,56.188493,1166.359817
dkms-1013->dkms-977,dkms-1013,dkms-977,84.166162,778.650214
dkms-1013->dkms-980,dkms-1013,dkms-980,50.141170,1307.029723
dkms-1013->dkms-983,dkms-1013,dkms-983,124.343706,527.055227
dkms-1013->dkms-986,dkms-1013,dkms-986,84.166162,778.650214
dkms-1013->dkms-989,dkms-1013,dkms-989,124.343706,527.055227
dkms-1013->dkms-992,dkms-1013,dkms-992,84.166162,778.650214
dkms-1013->dkms-995,dkms-1013,dkms-995,50.141170,1307.029723
dkms-1013->dkms-998,dkms-1013,dkms-998,39.582686,1655.673374
dkms-1016->dkms-1001,dkms-1016,dkms-1001,76.656165,854.934500
dkms-1016->dkms-1004,dkms-1016,dkms-1004,76.656165,854.934500
dkms-1016->dkms-1007,dkms-1016,dkms-1007,40.220389,1629.422334
dkms-1016->dkms-1010,dkms-1016,dkms-1010,14.442332,4537.771468
dkms-1016->dkms-1013,dkms-1016,dkms-1013,56.188493,1166.359817
dkms-1016->dkms-1019,dkms-1016,dkms-1019,25.875844,2532.709657
dkms-1016->dkms-1022,dkms-1016,dkms-1022,76.656165,854.934500
dkms-1016->dkms-1025,dkms-1016,dkms-1025,25.875844,2532.709657
dkms-1016->dkms-968,dkms-1016,dkms-968,76.656165,854.934500
dkms-1016->dkms-971,dkms-1016,dkms-971,14.442332,4537.771468
dkms-1016->dkms-974,dkms-1016,dkms-974,31.216498,2099.402703
dkms-1016->dkms-977,dkms-1016,dkms-977,40.220389,1629.422334
dkms-1016->dkms-980,dkms-1016,dkms-980,14.442332,4537.771468
dkms-1016->dkms-983,dkms-1016,dkms-983,56.188493,1166.359817
dkms-1016->dkms-986,dkms-1016,dkms-986,76.656165,854.934500
dkms-1016->dkms-989,dkms-1016,dkms-989,14.442332,4537.771468
dkms-1016->dkms-992,dkms-1016,dkms-992,40.220389,1629.422334
dkms-1016->dkms-995,dkms-1016,dkms-995,14.442332,4537.771468
dkms-1016->dkms-998,dkms-1016,dkms-998,14.442332,4537.771468
dkms-1019->dkms-1001,dkms-1019,dkms-1001,25.875844,2532.709657
dkms-1019->dkms-1004,dkms-1019,dkms-1004,25.875844,2532.709657
dkms-1019->dkms-1007,dkms-1019,dkms-1007,25.875844,2532.709657
dkms-1019->dkms-1010,dkms-1019,dkms-1010,14.442332,4537.771468
dkms-1019->dkms-1013,dkms-1019,dkms-1013,25.875844,2532.709657
dkms-1019->dkms-1016,dkms-1019,dkms-1016,25.875844,2532.709657
dkms-1019->dkms-1022,dkms-1019,dkms-1022,25.875844,2532.709657
dkms-1019->dkms-1025,dkms-1019,dkms-1025,397.164117,165.009872
dkms-1019->dkms-968,dkms-1019,dkms-968,25.875844,2532.709657
dkms-1019->dkms-971,dkms-1019,dkms-971,25.875844,2532.709657
dkms-1019->dkms-974,dkms-1019,dkms-974,25.875844,2532.709657
dkms-1019->dkms-977,dkms-1019,dkms-977,25.875844,2532.709657
dkms-1019->dkms-980,dkms-1019,dkms-980,14.442332,4537.771468
dkms-1019->dkms-983,dkms-1019,dkms-983,14.442332,4537.771468
dkms-1019->dkms-986,dkms-1019,dkms-986,25.875844,2532.709657
dkms-1019->dkms-989,dkms-1019,dkms-989,14.442332,4537.771468
dkms-1019->dkms-992,dkms-1019,dkms-992,25.875844,2532.709657
dkms-1019->dkms-995,dkms-1019,dkms-995,14.442332,4537.771468
dkms-1019->dkms-998,dkms-1019,dkms-998,14.442332,4537.771468
dkms-1022->dkms-1001,dkms-1022,dkms-1001,92.580119,707.884161
dkms-1022->dkms-1004,dkms-1022,dkms-1004,92.580119,707.884161
dkms-1022->dkms-1007,dkms-1022,dkms-1007,74.927418,874.659796
dkms-1022->dkms-1010,dkms-1022,dkms-1010,50.141170,1307.029723
dkms-1022->dkms-1013,dkms-1022,dkms-1013,207.688503,315.549485
dkms-1022->dkms-1016,dkms-1022,dkms-1016,76.656165,854.934500
dkms-1022->dkms-1019,dkms-1022,dkms-1019,25.875844,2532.709657
dkms-1022->dkms-1025,dkms-1022,dkms-1025,25.875844,2532.709657
dkms-1022->dkms-968,dkms-1022,dkms-968,255.600075,256.400551
dkms-1022->dkms-971,dkms-1022,dkms-971,39.582686,1655.673374
dkms-1022->dkms-974,dkms-1022,dkms-974,74.927418,874.659796
dkms-1022->dkms-977,dkms-1022,dkms-977,84.166162,778.650214
dkms-1022->dkms-980,dkms-1022,dkms-980,50.141170,1307.029723
dkms-1022->dkms-983,dkms-1022,dkms-983,124.343706,527.055227
dkms-1022->dkms-986,dkms-1022,dkms-986,84.166162,778.650214
dkms-1022->dkms-989,dkms-1022,dkms-989,39.582686,1655.673374
dkms-1022->dkms-992,dkms-1022,dkms-992,84.166162,778.650214
dkms-1022->dkms-995,dkms-1022,dkms-995,50.141170,1307.029723
dkms-1022->dkms-998,dkms-1022,dkms-998,39.582686,1655.673374
dkms-1025->dkms-1001,dkms-1025,dkms-1001,25.875844,2532.709657
dkms-1025->dkms-1004,dkms-1025,dkms-1004,25.875844,2532.709657
dkms-1025->dkms-1007,dkms-1025,dkms-1007,25.875844,2532.709657
dkms-1025->dkms-1010,dkms-1025,dkms-1010,14.442332,4537.771468
dkms-1025->dkms-1013,dkms-1025,dkms-1013,25.875844,2532.709657
dkms-1025->dkms-1016,dkms-1025,dkms-1016,25.875844,2532.709657
dkms-1025->dkms-1019,dkms-1025,dkms-1019,397.164117,165.009872
dkms-1025->dkms-1022,dkms-1025,dkms-1022,25.875844,2532.709657
dkms-1025->dkms-968,dkms-1025,dkms-968,25.875844,2532.709657
dkms-1025->dkms-971,dkms-1025,dkms-971,25.875844,2532.709657
dkms-1025->dkms-974,dkms-1025,dkms-974,25.875844,2532.709657
dkms-1025->dkms-977,dkms-1025,dkms-977,25.875844,2532.709657
dkms-1025->dkms-980,dkms-1025,dkms-980,14.442332,4537.771468
dkms-1025->dkms-983,dkms-1025,dkms-983,14.442332,4537.771468
dkms-1025->dkms-986,dkms-1025,dkms-986,25.875844,2532.709657
dkms-1025->dkms-989,dkms-1025,dkms-989,14.442332,4537.771468
dkms-1025->dkms-992,dkms-1025,dkms-992,25.875844,2532.709657
dkms-1025->dkms-995,dkms-1025,dkms-995,14.442332,4537.771468
dkms-1025->dkms-998,dkms-1025,dkms-998,14.442332,4537.771468
dkms-968->dkms-1001,dkms-968,dkms-1001,92.580119,707.884161
dkms-968->dkms-1004,dkms-968,dkms-1004,92.580119,707.884161
dkms-968->dkms-1007,dkms-968,dkms-1007,74.927418,874.659796
dkms-968->dkms-1010,dkms-968,dkms-1010,50.141170,1307.029723
dkms-968->dkms-1013,dkms-968,dkms-1013,56.188493,1166.359817
dkms-968->dkms-1016,dkms-968,dkms-1016,76.656165,854.934500
dkms-968->dkms-1019,dkms-968,dkms-1019,25.875844,2532.709657
dkms-968->dkms-1022,dkms-968,dkms-1022,255.600075,256.400551
dkms-968->dkms-1025,dkms-968,dkms-1025,25.875844,2532.709657
dkms-968->dkms-971,dkms-968,dkms-971,74.927418,874.659796
dkms-968->dkms-974,dkms-968,dkms-974,74.927418,874.659796
dkms-968->dkms-977,dkms-968,dkms-977,40.220389,1629.422334
dkms-968->dkms-980,dkms-968,dkms-980,50.141170,1307.029723
dkms-968->dkms-983,dkms-968,dkms-983,56.188493,1166.359817
dkms-968->dkms-986,dkms-968,dkms-986,84.166162,778.650214
dkms-968->dkms-989,dkms-968,dkms-989,56.188493,1166.359817
dkms-968->dkms-992,dkms-968,dkms-992,40.220389,1629.422334
dkms-968->dkms-995,dkms-968,dkms-995,50.141170,1307.029723
dkms-968->dkms-998,dkms-968,dkms-998,39.582686,1655.673374
dkms-971->dkms-1001,dkms-971,dkms-1001,195.357808,335.466499
dkms-971->dkms-1004,dkms-971,dkms-1004,31.216498,2099.402703
dkms-971->dkms-1007,dkms-971,dkms-1007,170.798022,383.704679
dkms-971->dkms-1010,dkms-971,dkms-1010,39.582686,1655.673374
dkms-971->dkms-1013,dkms-971,dkms-1013,56.188493,1166.359817
dkms-971->dkms-1016,dkms-971,dkms-1016,31.216498,2099.402703
dkms-971->dkms-1019,dkms-971,dkms-1019,25.875844,2532.709657
dkms-971->dkms-1022,dkms-971,dkms-1022,39.582686,1655.673374
dkms-971->dkms-1025,dkms-971,dkms-1025,25.875844,2532.709657
dkms-971->dkms-968,dkms-971,dkms-968,74.927418,874.659796
dkms-971->dkms-974,dkms-971,dkms-974,195.357808,335.466499
dkms-971->dkms-977,dkms-971,dkms-977,31.216498,2099.402703
dkms-971->dkms-980,dkms-971,dkms-980,39.582686,1655.673374
dkms-971->dkms-983,dkms-971,dkms-983,63.296638,1035.378842
dkms-971->dkms-986,dkms-971,dkms-986,31.216498,2099.402703
dkms-971->dkms-989,dkms-971,dkms-989,63.296638,1035.378842
dkms-971->dkms-992,dkms-971,dkms-992,31.216498,2099.402703
dkms-971->dkms-995,dkms-971,dkms-995,246.544863,265.817746
dkms-971->dkms-998,dkms-971,dkms-998,246.544863,265.817746
dkms-974->dkms-1001,dkms-974,dkms-1001,547.218739,119.761981
dkms-974->dkms-1004,dkms-974,dkms-1004,31.216498,2099.402703
dkms-974->dkms-1007,dkms-974,dkms-1007,170.798022,383.704679
dkms-974->dkms-1010,dkms-974,dkms-1010,14.442332,4537.771468
dkms-974->dkms-1013,dkms-974,dkms-1013,56.188493,1166.359817
dkms-974->dkms-1016,dkms-974,dkms-1016,31.216498,2099.402703
dkms-974->dkms-1019,dkms-974,dkms-1019,25.875844,2532.709657
dkms-974->dkms-1022,dkms-974,dkms-1022,31.216498,2099.402703
dkms-974->dkms-1025,dkms-974,dkms-1025,25.875844,2532.709657
dkms-974->dkms-968,dkms-974,dkms-968,74.927418,874.659796
dkms-974->dkms-971,dkms-974,dkms-971,195.357808,335.466499
dkms-974->dkms-977,dkms-974,dkms-977,31.216498,2099.402703
dkms-974->dkms-980,dkms-974,dkms-980,14.442332,4537.771468
dkms-974->dkms-983,dkms-974,dkms-983,14.442332,4537.771468
dkms-974->dkms-986,dkms-974,dkms-986,31.216498,2099.402703
dkms-974->dkms-989,dkms-974,dkms-989,14.442332,4537.771468
dkms-974->dkms-992,dkms-974,dkms-992,31.216498,2099.402703
dkms-974->dkms-995,dkms-974,dkms-995,14.442332,4537.771468
dkms-974->dkms-998,dkms-974,dkms-998,14.442332,4537.771468
dkms-977->dkms-1001,dkms-977,dkms-1001,40.220389,1629.422334
dkms-977->dkms-1004,dkms-977,dkms-1004,40.220389,1629.422334
dkms-977->dkms-1007,dkms-977,dkms-1007,89.927385,728.765773
dkms-977->dkms-1010,dkms-977,dkms-1010,14.442332,4537.771468
dkms-977->dkms-1013,dkms-977,dkms-1013,40.220389,1629.422334
dkms-977->dkms-1016,dkms-977,dkms-1016,40.220389,1629.422334
dkms-977->dkms-1019,dkms-977,dkms-1019,25.875844,2532.709657
dkms-977->dkms-1022,dkms-977,dkms-1022,84.166162,778.650214
dkms-977->dkms-1025,dkms-977,dkms-1025,25.875844,2532.709657
dkms-977->dkms-968,dkms-977,dkms-968,40.220389,1629.422334
dkms-977->dkms-971,dkms-977,dkms-971,14.442332,4537.771468
dkms-977->dkms-974,dkms-977,dkms-974,31.216498,2099.402703
dkms-977->dkms-980,dkms-977,dkms-980,14.442332,4537.771468
dkms-977->dkms-983,dkms-977,dkms-983,14.442332,4537.771468
dkms-977->dkms-986,dkms-977,dkms-986,89.927385,728.765773
dkms-977->dkms-989,dkms-977,dkms-989,14.442332,4537.771468
dkms-977->dkms-992,dkms-977,dkms-992,89.927385,728.765773
dkms-977->dkms-995,dkms-977,dkms-995,14.442332,4537.771468
dkms-977->dkms-998,dkms-977,dkms-998,14.442332,4537.771468
dkms-980->dkms-1001,dkms-980,dkms-1001,14.442332,4537.771468
dkms-980->dkms-1004,dkms-980,dkms-1004,14.442332,4537.771468
dkms-980->dkms-1007,dkms-980,dkms-1007,14.442332,4537.771468
dkms-980->dkms-1010,dkms-980,dkms-1010,152.725912,429.108586
dkms-980->dkms-1013,dkms-980,dkms-1013,50.141170,1307.029723
dkms-980->dkms-1016,dkms-980,dkms-1016,14.442332,4537.771468
dkms-980->dkms-1019,dkms-980,dkms-1019,14.442332,4537.771468
dkms-980->dkms-1022,dkms-980,dkms-1022,50.141170,1307.029723
dkms-980->dkms-1025,dkms-980,dkms-1025,14.442332,4537.771468
dkms-980->dkms-968,dkms-980,dkms-968,50.141170,1307.029723
dkms-980->dkms-971,dkms-980,dkms-971,39.582686,1655.673374
dkms-980->dkms-974,dkms-980,dkms-974,14.442332,4537.771468
dkms-980->dkms-977,dkms-980,dkms-977,14.442332,4537.771468
dkms-980->dkms-983,dkms-980,dkms-983,39.582686,1655.673374
dkms-980->dkms-986,dkms-980,dkms-986,50.141170,1307.029723
dkms-980->dkms-989,dkms-980,dkms-989,39.582686,1655.673374
dkms-980->dkms-992,dkms-980,dkms-992,14.442332,4537.771468
dkms-980->dkms-995,dkms-980,dkms-995,466.108227,140.602539
dkms-980->dkms-998,dkms-980,dkms-998,39.582686,1655.673374
dkms-983->dkms-1001,dkms-983,dkms-1001,56.188493,1166.359817
dkms-983->dkms-1004,dkms-983,dkms-1004,56.188493,1166.359817
dkms-983->dkms-1007,dkms-983,dkms-1007,56.188493,1166.359817
dkms-983->dkms-1010,dkms-983,dkms-1010,39.582686,1655.673374
dkms-983->dkms-1013,dkms-983,dkms-1013,124.343706,527.055227
dkms-983->dkms-1016,dkms-983,dkms-1016,56.188493,1166.359817
dkms-983->dkms-1019,dkms-983,dkms-1019,14.442332,4537.771468
dkms-983->dkms-1022,dkms-983,dkms-1022,124.343706,527.055227
dkms-983->dkms-1025,dkms-983,dkms-1025,14.442332,4537.771468
dkms-983->dkms-968,dkms-983,dkms-968,56.188493,1166.359817
dkms-983->dkms-971,dkms-983,dkms-971,63.296638,1035.378842
dkms-983->dkms-974,dkms-983,dkms-974,14.442332,4537.771468
dkms-983->dkms-977,dkms-983,dkms-977,14.442332,4537.771468
dkms-983->dkms-980,dkms-983,dkms-980,39.582686,1655.673374
dkms-983->dkms-986,dkms-983,dkms-986,84.166162,778.650214
dkms-983->dkms-989,dkms-983,dkms-989,272.529091,240.473410
dkms-983->dkms-992,dkms-983,dkms-992,14.442332,4537.771468
dkms-983->dkms-995,dkms-983,dkms-995,63.296638,1035.378842
dkms-983->dkms-998,dkms-983,dkms-998,63.296638,1035.378842
dkms-986->dkms-1001,dkms-986,dkms-1001,246.288620,266.094308
dkms-986->dkms-1004,dkms-986,dkms-1004,344.682227,190.134550
dkms-986->dkms-1007,dkms-986,dkms-1007,134.257421,488.136890
dkms-986->dkms-1010,dkms-986,dkms-1010,50.141170,1307.029723
dkms-986->dkms-1013,dkms-986,dkms-1013,84.166162,778.650214
dkms-986->dkms-1016,dkms-986,dkms-1016,76.656165,854.934500
dkms-986->dkms-1019,dkms-986,dkms-1019,25.875844,2532.709657
dkms-986->dkms-1022,dkms-986,dkms-1022,84.166162,778.650214
dkms-986->dkms-1025,dkms-986,dkms-1025,25.875844,2532.709657
dkms-986->dkms-968,dkms-986,dkms-968,92.580119,707.884161
dkms-986->dkms-971,dkms-986,dkms-971,14.442332,4537.771468
dkms-986->dkms-974,dkms-986,dkms-974,31.216498,2099.402703
dkms-986->dkms-977,dkms-986,dkms-977,89.927385,728.765773
dkms-986->dkms-980,dkms-986,dkms-980,50.141170,1307.029723
dkms-986->dkms-983,dkms-986,dkms-983,84.166162,778.650214
dkms-986->dkms-989,dkms-986,dkms-989,14.442332,4537.771468
dkms-986->dkms-992,dkms-986,dkms-992,134.257421,488.136890
dkms-986->dkms-995,dkms-986,dkms-995,14.442332,4537.771468
dkms-986->dkms-998,dkms-986,dkms-998,14.442332,4537.771468
dkms-989->dkms-1001,dkms-989,dkms-1001,14.442332,4537.771468
dkms-989->dkms-1004,dkms-989,dkms-1004,14.442332,4537.771468
dkms-989->dkms-1007,dkms-989,dkms-1007,14.442332,4537.771468
dkms-989->dkms-1010,dkms-989,dkms-1010,39.582686,1655.673374
dkms-989->dkms-1013,dkms-989,dkms-1013,124.343706,527.055227
dkms-989->dkms-1016,dkms-989,dkms-1016,14.442332,4537.771468
dkms-989->dkms-1019,dkms-989,dkms-1019,14.442332,4537.771468
dkms-989->dkms-1022,dkms-989,dkms-1022,39.582686,1655.673374
dkms-989->dkms-1025,dkms-989,dkms-1025,14.442332,4537.771468
dkms-989->dkms-968,dkms-989,dkms-968,56.188493,1166.359817
dkms-989->dkms-971,dkms-989,dkms-971,63.296638,1035.378842
dkms-989->dkms-974,dkms-989,dkms-974,14.442332,4537.771468
dkms-989->dkms-977,dkms-989,dkms-977,14.442332,4537.771468
dkms-989->dkms-980,dkms-989,dkms-980,39.582686,1655.673374
dkms-989->dkms-983,dkms-989,dkms-983,272.529091,240.473410
dkms-989->dkms-986,dkms-989,dkms-986,14.442332,4537.771468
dkms-989->dkms-992,dkms-989,dkms-992,14.442332,4537.771468
dkms-989->dkms-995,dkms-989,dkms-995,63.296638,1035.378842
dkms-989->dkms-998,dkms-989,dkms-998,63.296638,1035.378842
dkms-992->dkms-1001,dkms-992,dkms-1001,40.220389,1629.422334
dkms-992->dkms-1004,dkms-992,dkms-1004,40.220389,1629.422334
dkms-992->dkms-1007,dkms-992,dkms-1007,224.280982,292.204892
dkms-992->dkms-1010,dkms-992,dkms-1010,14.442332,4537.771468
dkms-992->dkms-1013,dkms-992,dkms-1013,40.220389,1629.422334
dkms-992->dkms-1016,dkms-992,dkms-1016,40.220389,1629.422334
dkms-992->dkms-1019,dkms-992,dkms-1019,25.875844,2532.709657
dkms-992->dkms-1022,dkms-992,dkms-1022,84.166162,778.650214
dkms-992->dkms-1025,dkms-992,dkms-1025,25.875844,2532.709657
dkms-992->dkms-968,dkms-992,dkms-968,40.220389,1629.422334
dkms-992->dkms-971,dkms-992,dkms-971,14.442332,4537.771468
dkms-992->dkms-974,dkms-992,dkms-974,31.216498,2099.402703
dkms-992->dkms-977,dkms-992,dkms-977,89.927385,728.765773
dkms-992->dkms-980,dkms-992,dkms-980,14.442332,4537.771468
dkms-992->dkms-983,dkms-992,dkms-983,14.442332,4537.771468
dkms-992->dkms-986,dkms-992,dkms-986,134.257421,488.136890
dkms-992->dkms-989,dkms-992,dkms-989,14.442332,4537.771468
dkms-992->dkms-995,dkms-992,dkms-995,14.442332,4537.771468
dkms-992->dkms-998,dkms-992,dkms-998,14.442332,4537.771468
dkms-995->dkms-1001,dkms-995,dkms-1001,14.442332,4537.771468
dkms-995->dkms-1004,dkms-995,dkms-1004,14.442332,4537.771468
dkms-995->dkms-1007,dkms-995,dkms-1007,14.442332,4537.771468
dkms-995->dkms-1010,dkms-995,dkms-1010,152.725912,429.108586
dkms-995->dkms-1013,dkms-995,dkms-1013,50.141170,1307.029723
dkms-995->dkms-1016,dkms-995,dkms-1016,14.442332,4537.771468
dkms-995->dkms-1019,dkms-995,dkms-1019,14.442332,4537.771468
dkms-995->dkms-1022,dkms-995,dkms-1022,50.141170,1307.029723
dkms-995->dkms-1025,dkms-995,dkms-1025,14.442332,4537.771468
dkms-995->dkms-968,dkms-995,dkms-968,50.141170,1307.029723
dkms-995->dkms-971,dkms-995,dkms-971,246.544863,265.817746
dkms-995->dkms-974,dkms-995,dkms-974,14.442332,4537.771468
dkms-995->dkms-977,dkms-995,dkms-977,14.442332,4537.771468
dkms-995->dkms-980,dkms-995,dkms-980,466.108227,140.602539
dkms-995->dkms-983,dkms-995,dkms-983,63.296638,1035.378842
dkms-995->dkms-986,dkms-995,dkms-986,50.141170,1307.029723
dkms-995->dkms-989,dkms-995,dkms-989,63.296638,1035.378842
dkms-995->dkms-992,dkms-995,dkms-992,14.442332,4537.771468
dkms-995->dkms-998,dkms-995,dkms-998,283.987945,230.770359
dkms-998->dkms-1001,dkms-998,dkms-1001,14.442332,4537.771468
dkms-998->dkms-1004,dkms-998,dkms-1004,14.442332,4537.771468
dkms-998->dkms-1007,dkms-998,dkms-1007,14.442332,4537.771468
dkms-998->dkms-1010,dkms-998,dkms-1010,39.582686,1655.673374
dkms-998->dkms-1013,dkms-998,dkms-1013,39.582686,1655.673374
dkms-998->dkms-1016,dkms-998,dkms-1016,14.442332,4537.771468
dkms-998->dkms-1019,dkms-998,dkms-1019,14.442332,4537.771468
dkms-998->dkms-1022,dkms-998,dkms-1022,39.582686,1655.673374
dkms-998->dkms-1025,dkms-998,dkms-1025,14.442332,4537.771468
dkms-998->dkms-968,dkms-998,dkms-968,39.582686,1655.673374
dkms-998->dkms-971,dkms-998,dkms-971,246.544863,265.817746
dkms-998->dkms-974,dkms-998,dkms-974,14.442332,4537.771468
dkms-998->dkms-977,dkms-998,dkms-977,14.442332,4537.771468
dkms-998->dkms-980,dkms-998,dkms-980,39.582686,1655.673374
dkms-998->dkms-983,dkms-998,dkms-983,63.296638,1035.378842
dkms-998->dkms-986,dkms-998,dkms-986,14.442332,4537.771468
dkms-998->dkms-989,dkms-998,dkms-989,63.296638,1035.378842
dkms-998->dkms-992,dkms-998,dkms-992,14.442332,4537.771468
dkms-998->dkms-995,dkms-998,dkms-995,283.987945,230.770359
