src,peer,commodity_id,samples,max_enc,enc_at_sat,t_first_emit,t_saturated,t_observed_seconds,t_theoretical_seconds,ratio,saturated,theory_rate_keys_per_s,last_sdn_rate_keys_per_s,last_observed_keys_per_s
dkms-831,dkms-840,dkms-831->dkms-840,121,27417,,2026-05-19T00:36:25.546303,,,1320.0789725974807,,False,49.645514670267595,39.7,39.2
dkms-831,dkms-843,dkms-831->dkms-843,121,27343,,2026-05-19T00:36:20.546193,,,1320.0789725974807,,False,49.645514670267595,39.7,40.2
dkms-831,dkms-846,dkms-831->dkms-846,121,27321,,2026-05-19T00:36:20.546199,,,1320.0789725974807,,False,49.645514670267595,39.7,39.2
dkms-834,dkms-825,dkms-834->dkms-825,121,62371,62268,2026-05-19T00:36:30.551065,2026-05-19T00:41:55.550849,324.999784,101.02645198450107,3.216977114566586,True,648.7013916914966,0.0,0.0
dkms-834,dkms-828,dkms-834->dkms-828,121,62444,62444,2026-05-19T00:36:30.551091,2026-05-19T00:42:20.551280,350.000189,412.52467893671275,0.8484345467576137,True,158.86564694485628,0.0,0.0
dkms-834,dkms-831,dkms-834->dkms-831,121,62423,62423,2026-05-19T00:36:30.551098,2026-05-19T00:42:20.551285,350.000187,126.93067044206542,2.7574122612056122,True,516.3133525707831,0.0,0.0
dkms-834,dkms-837,dkms-834->dkms-837,121,27410,,2026-05-19T00:36:30.551105,,,1320.0789725974807,,False,49.645514670267595,39.7,39.4
dkms-834,dkms-840,dkms-834->dkms-840,121,31882,,2026-05-19T00:36:30.551111,,,1320.0789725974807,,False,49.645514670267595,59.6,59.0
dkms-834,dkms-843,dkms-834->dkms-843,121,31884,,2026-05-19T00:36:30.551116,,,1320.0789725974807,,False,49.645514670267595,59.6,59.0
dkms-834,dkms-846,dkms-834->dkms-846,121,31872,,2026-05-19T00:36:30.551122,,,1320.0789725974807,,False,49.645514670267595,59.6,59.0
dkms-837,dkms-825,dkms-837->dkms-825,121,27521,,2026-05-19T00:36:30.354100,,,1320.0789725974807,,False,49.645514670267595,39.7,40.2
dkms-837,dkms-828,dkms-837->dkms-828,121,27395,,2026-05-19T00:36:30.354120,,,1320.0789725974807,,False,49.645514670267595,39.7,40.0
dkms-837,dkms-831,dkms-837->dkms-831,121,22887,,2026-05-19T00:36:25.354271,,,1320.0789725974807,,False,49.645514670267595,19.9,20.2
dkms-837,dkms-834,dkms-837->dkms-834,121,27337,,2026-05-19T00:36:30.354130,,,1320.0789725974807,,False,49.645514670267595,39.7,40.2
dkms-837,dkms-840,dkms-837->dkms-840,121,62737,62497,2026-05-19T00:36:20.354422,2026-05-19T00:42:15.354398,354.999976,412.52467893671275,0.8605545174049142,True,158.86564694485628,0.0,0.0
dkms-837,dkms-843,dkms-837->dkms-843,121,62709,62477,2026-05-19T00:36:20.354428,2026-05-19T00:42:15.354402,354.999974,412.52467893671275,0.8605545125567194,True,158.86564694485628,0.0,0.0
dkms-837,dkms-846,dkms-837->dkms-846,121,62699,62467,2026-05-19T00:36:30.354142,2026-05-19T00:42:15.354406,345.000264,126.93067044206542,2.718021285150837,True,516.3133525707831,0.0,0.0
dkms-840,dkms-825,dkms-840->dkms-825,121,31859,,2026-05-19T00:36:25.606621,,,1320.0789725974807,,False,49.645514670267595,59.6,60.2
dkms-840,dkms-828,dkms-840->dkms-828,121,31906,,2026-05-19T00:36:20.606489,,,1320.0789725974807,,False,49.645514670267595,59.6,60.2
dkms-840,dkms-831,dkms-840->dkms-831,121,27428,,2026-05-19T00:36:25.606647,,,1320.0789725974807,,False,49.645514670267595,39.7,40.2
dkms-840,dkms-834,dkms-840->dkms-834,121,31891,,2026-05-19T00:36:30.606482,,,1320.0789725974807,,False,49.645514670267595,59.6,60.2
dkms-840,dkms-837,dkms-840->dkms-837,121,62481,62481,2026-05-19T00:36:15.607453,2026-05-19T00:42:15.606458,359.999005,412.52467893671275,0.8726726505863884,True,158.86564694485628,0.0,0.0
dkms-840,dkms-843,dkms-840->dkms-843,121,62369,62369,2026-05-19T00:36:15.607457,2026-05-19T00:42:15.606463,359.999006,225.0134612382069,1.599899863852558,True,291.2536860655699,0.0,0.0
dkms-840,dkms-846,dkms-840->dkms-846,121,62462,62462,2026-05-19T00:36:20.606511,2026-05-19T00:42:15.606469,354.999958,412.52467893671275,0.860554473771161,True,158.86564694485628,0.0,0.0
dkms-843,dkms-825,dkms-843->dkms-825,121,31879,,2026-05-19T00:36:20.601284,,,1320.0789725974807,,False,49.645514670267595,59.6,59.0
dkms-843,dkms-828,dkms-843->dkms-828,121,31875,,2026-05-19T00:36:20.601352,,,1320.0789725974807,,False,49.645514670267595,59.6,59.0
dkms-843,dkms-831,dkms-843->dkms-831,121,27384,,2026-05-19T00:36:20.601357,,,1320.0789725974807,,False,49.645514670267595,39.7,39.4
dkms-843,dkms-834,dkms-843->dkms-834,121,31875,,2026-05-19T00:36:30.601781,,,1320.0789725974807,,False,49.645514670267595,59.6,60.2
dkms-843,dkms-837,dkms-843->dkms-837,121,62915,62528,2026-05-19T00:36:20.601365,2026-05-19T00:42:15.601455,355.00009,412.52467893671275,0.8605547937520173,True,158.86564694485628,0.0,0.0
dkms-843,dkms-840,dkms-843->dkms-840,121,62460,62460,2026-05-19T00:36:20.601370,2026-05-19T00:42:15.601460,355.00009,225.0134612382069,1.5776837885453654,True,291.2536860655699,0.0,0.0
dkms-843,dkms-846,dkms-843->dkms-846,121,62575,62575,2026-05-19T00:36:30.601798,2026-05-19T00:41:55.600925,324.999127,101.02645198450107,3.216970611319297,True,648.7013916914966,0.0,0.0
dkms-846,dkms-825,dkms-846->dkms-825,121,31888,,2026-05-19T00:36:31.238665,,,1320.0789725974807,,False,49.645514670267595,59.6,60.2
dkms-846,dkms-828,dkms-846->dkms-828,121,31951,,2026-05-19T00:36:31.238691,,,1320.0789725974807,,False,49.645514670267595,59.6,60.2
dkms-846,dkms-831,dkms-846->dkms-831,121,27400,,2026-05-19T00:36:21.238055,,,1320.0789725974807,,False,49.645514670267595,39.7,40.2
dkms-846,dkms-834,dkms-846->dkms-834,121,31933,,2026-05-19T00:36:31.238704,,,1320.0789725974807,,False,49.645514670267595,59.6,60.2
dkms-846,dkms-837,dkms-846->dkms-837,121,62646,62646,2026-05-19T00:36:31.238709,2026-05-19T00:42:16.238384,344.999675,126.93067044206542,2.718016644822397,True,516.3133525707831,0.0,0.0
dkms-846,dkms-840,dkms-846->dkms-840,121,62680,62680,2026-05-19T00:36:21.238072,2026-05-19T00:42:16.238388,355.000316,225.0134612382069,1.5776847929297197,True,291.2536860655699,0.0,0.0
dkms-846,dkms-843,dkms-846->dkms-843,121,62297,62297,2026-05-19T00:36:31.238720,2026-05-19T00:41:56.238082,324.999362,101.02645198450107,3.216972937442757,True,648.7013916914966,0.0,0.0
